uniprot_acc	pathway_id	pathway_name
P08123	hsa04611	Platelet activation
P02461	hsa04611	Platelet activation
Q16539	hsa04611	Platelet activation
B4E0K5	hsa04611	Platelet activation
Q5UE93	hsa04611	Platelet activation
Q8NFM4	hsa04611	Platelet activation
P31749	hsa04611	Platelet activation
P31751	hsa04611	Platelet activation
P00734	hsa04611	Platelet activation
P25116	hsa04611	Platelet activation
P30273	hsa04611	Platelet activation
P12318	hsa04611	Platelet activation
P02671	hsa04611	Platelet activation
P02675	hsa04611	Platelet activation
P02679	hsa04611	Platelet activation
Q9NQ66	hsa04611	Platelet activation
Q9NZN5	hsa04611	Platelet activation
E9PMR6	hsa04611	Platelet activation
Q8WYR1	hsa04611	Platelet activation
J3KSW1	hsa04611	Platelet activation
P06241	hsa04611	Platelet activation
Q68DD2	hsa04611	Platelet activation
P63096	hsa04611	Platelet activation
P04899	hsa04611	Platelet activation
P08754	hsa04611	Platelet activation
P50148	hsa04611	Platelet activation
P84996	hsa04611	Platelet activation
O95467	hsa04611	Platelet activation
P63092	hsa04611	Platelet activation
Q5JWF2	hsa04611	Platelet activation
A0A7I2V5R6	hsa04611	Platelet activation
Q5JWD1	hsa04611	Platelet activation
Q5JWE9	hsa04611	Platelet activation
A0A590UJF0	hsa04611	Platelet activation
B0AZR9	hsa04611	Platelet activation
P07359	hsa04611	Platelet activation
P13224	hsa04611	Platelet activation
P40197	hsa04611	Platelet activation
P14770	hsa04611	Platelet activation
Q86XP0	hsa04611	Platelet activation
Q9NRY4	hsa04611	Platelet activation
P33402	hsa04611	Platelet activation
Q02108	hsa04611	Platelet activation
Q02153	hsa04611	Platelet activation
E9PCN2	hsa04611	Platelet activation
B7Z685	hsa04611	Platelet activation
D6RC99	hsa04611	Platelet activation
Q86YV6	hsa04611	Platelet activation
A0A2R8Y4U5	hsa04611	Platelet activation
P17301	hsa04611	Platelet activation
P08514	hsa04611	Platelet activation
P05556	hsa04611	Platelet activation
P05106	hsa04611	Platelet activation
Q14643	hsa04611	Platelet activation
A0A3B3ITU8	hsa04611	Platelet activation
A0A3F2YNW8	hsa04611	Platelet activation
Q14571	hsa04611	Platelet activation
Q14573	hsa04611	Platelet activation
P61586	hsa04611	Platelet activation
C9JRM1	hsa04611	Platelet activation
A0A7I2YQV1	hsa04611	Platelet activation
C9JX21	hsa04611	Platelet activation
Q13094	hsa04611	Platelet activation
P07948	hsa04611	Platelet activation
Q15746	hsa04611	Platelet activation
O14974	hsa04611	Platelet activation
P29474	hsa04611	Platelet activation
P51575	hsa04611	Platelet activation
P47900	hsa04611	Platelet activation
Q9HCN6	hsa04611	Platelet activation
P42336	hsa04611	Platelet activation
P42338	hsa04611	Platelet activation
O00329	hsa04611	Platelet activation
P48736	hsa04611	Platelet activation
P27986	hsa04611	Platelet activation
O00459	hsa04611	Platelet activation
P47712	hsa04611	Platelet activation
Q00722	hsa04611	Platelet activation
Q9BVT6	hsa04611	Platelet activation
Q01970	hsa04611	Platelet activation
Q15147	hsa04611	Platelet activation
A0A7P0MRI8	hsa04611	Platelet activation
P16885	hsa04611	Platelet activation
Q7Z5R6	hsa04611	Platelet activation
P62136	hsa04611	Platelet activation
P62140	hsa04611	Platelet activation
P36873	hsa04611	Platelet activation
P17612	hsa04611	Platelet activation
P22694	hsa04611	Platelet activation
B1APF9	hsa04611	Platelet activation
A0A087WVC4	hsa04611	Platelet activation
B1APG3	hsa04611	Platelet activation
P22612	hsa04611	Platelet activation
P41743	hsa04611	Platelet activation
Q05513	hsa04611	Platelet activation
Q13976	hsa04611	Platelet activation
Q13237	hsa04611	Platelet activation
B7ZA25	hsa04611	Platelet activation
P28482	hsa04611	Platelet activation
P27361	hsa04611	Platelet activation
Q15759	hsa04611	Platelet activation
O15264	hsa04611	Platelet activation
P43119	hsa04611	Platelet activation
P23219	hsa04611	Platelet activation
A0A087X296	hsa04611	Platelet activation
P62834	hsa04611	Platelet activation
P61224	hsa04611	Platelet activation
P60709	hsa04611	Platelet activation
Q13464	hsa04611	Platelet activation
P53778	hsa04611	Platelet activation
Q9H244	hsa04611	Platelet activation
P12931	hsa04611	Platelet activation
Q13586	hsa04611	Platelet activation
G0XQ39	hsa04611	Platelet activation
P43405	hsa04611	Platelet activation
P21731	hsa04611	Platelet activation
P24557	hsa04611	Platelet activation
A0A0A0MSK3	hsa04611	Platelet activation
A0A0C4DH47	hsa04611	Platelet activation
Q53F23	hsa04611	Platelet activation
Q06187	hsa04611	Platelet activation
Q5JY90	hsa04611	Platelet activation
Q9Y490	hsa04611	Platelet activation
P63261	hsa04611	Platelet activation
P50552	hsa04611	Platelet activation
P04275	hsa04611	Platelet activation
Q9Y4G6	hsa04611	Platelet activation
Q86UX7	hsa04611	Platelet activation
Q96D31	hsa04611	Platelet activation
Q92569	hsa04611	Platelet activation
Q9H1R3	hsa04611	Platelet activation
Q9UP65	hsa04611	Platelet activation
Q9BV40	hsa04611	Platelet activation
B8ZZT4	hsa04611	Platelet activation
P0C869	hsa04611	Platelet activation
O00161	hsa04611	Platelet activation
Q96RI0	hsa04611	Platelet activation
Q92888	hsa04611	Platelet activation
Q32MK0	hsa04611	Platelet activation
O75116	hsa04611	Platelet activation
P43631	hsa04612	Antigen processing and presentation
A0A0G2JPR7	hsa04612	Antigen processing and presentation
Q14950	hsa04612	Antigen processing and presentation
A0A1W2PSB7	hsa04612	Antigen processing and presentation
P61289	hsa04612	Antigen processing and presentation
B3KQ25	hsa04612	Antigen processing and presentation
P13284	hsa04612	Antigen processing and presentation
Q8N743	hsa04612	Antigen processing and presentation
P16220	hsa04612	Antigen processing and presentation
P07858	hsa04612	Antigen processing and presentation
P07711	hsa04612	Antigen processing and presentation
P25774	hsa04612	Antigen processing and presentation
P30101	hsa04612	Antigen processing and presentation
P04439	hsa04612	Antigen processing and presentation
Q5SUL5	hsa04612	Antigen processing and presentation
P01889	hsa04612	Antigen processing and presentation
P10321	hsa04612	Antigen processing and presentation
O19617	hsa04612	Antigen processing and presentation
P28068	hsa04612	Antigen processing and presentation
P06340	hsa04612	Antigen processing and presentation
P13765	hsa04612	Antigen processing and presentation
P20036	hsa04612	Antigen processing and presentation
P04440	hsa04612	Antigen processing and presentation
P01909	hsa04612	Antigen processing and presentation
P01906	hsa04612	Antigen processing and presentation
P01920	hsa04612	Antigen processing and presentation
Q5SU54	hsa04612	Antigen processing and presentation
Q5Y7D3	hsa04612	Antigen processing and presentation
Q5Y7D6	hsa04612	Antigen processing and presentation
P01903	hsa04612	Antigen processing and presentation
A0A0G2JMH6	hsa04612	Antigen processing and presentation
P01911	hsa04612	Antigen processing and presentation
Q5Y7D1	hsa04612	Antigen processing and presentation
P79483	hsa04612	Antigen processing and presentation
P13762	hsa04612	Antigen processing and presentation
X5D2U9	hsa04612	Antigen processing and presentation
Q30154	hsa04612	Antigen processing and presentation
P13747	hsa04612	Antigen processing and presentation
P30511	hsa04612	Antigen processing and presentation
P17693	hsa04612	Antigen processing and presentation
Q31611	hsa04612	Antigen processing and presentation
P0DMV9	hsa04612	Antigen processing and presentation
P0DMV8	hsa04612	Antigen processing and presentation
P0DMV9	hsa04612	Antigen processing and presentation
P0DMV8	hsa04612	Antigen processing and presentation
P34931	hsa04612	Antigen processing and presentation
P54652	hsa04612	Antigen processing and presentation
P34932	hsa04612	Antigen processing and presentation
P11021	hsa04612	Antigen processing and presentation
P17066	hsa04612	Antigen processing and presentation
P11142	hsa04612	Antigen processing and presentation
P07900	hsa04612	Antigen processing and presentation
P08238	hsa04612	Antigen processing and presentation
P01579	hsa04612	Antigen processing and presentation
P43626	hsa04612	Antigen processing and presentation
Q6H2H2	hsa04612	Antigen processing and presentation
Q6H2H3	hsa04612	Antigen processing and presentation
P43627	hsa04612	Antigen processing and presentation
Q8N742	hsa04612	Antigen processing and presentation
P43628	hsa04612	Antigen processing and presentation
Q99706	hsa04612	Antigen processing and presentation
A0A0B4J1S6	hsa04612	Antigen processing and presentation
Q14954	hsa04612	Antigen processing and presentation
B1N8M6	hsa04612	Antigen processing and presentation
Q14952	hsa04612	Antigen processing and presentation
P43632	hsa04612	Antigen processing and presentation
A0A1W2PR63	hsa04612	Antigen processing and presentation
A0A0C4ZN30	hsa04612	Antigen processing and presentation
Q14953	hsa04612	Antigen processing and presentation
P43629	hsa04612	Antigen processing and presentation
Q6H2G3	hsa04612	Antigen processing and presentation
P43630	hsa04612	Antigen processing and presentation
Q8NHK6	hsa04612	Antigen processing and presentation
P26715	hsa04612	Antigen processing and presentation
P26717	hsa04612	Antigen processing and presentation
Q07444	hsa04612	Antigen processing and presentation
Q13241	hsa04612	Antigen processing and presentation
P33076	hsa04612	Antigen processing and presentation
A0A0B4J1S1	hsa04612	Antigen processing and presentation
A0A087X2I7	hsa04612	Antigen processing and presentation
P23511	hsa04612	Antigen processing and presentation
P25208	hsa04612	Antigen processing and presentation
F8VSL3	hsa04612	Antigen processing and presentation
Q13952	hsa04612	Antigen processing and presentation
Q99538	hsa04612	Antigen processing and presentation
P61769	hsa04612	Antigen processing and presentation
Q06323	hsa04612	Antigen processing and presentation
Q9UL46	hsa04612	Antigen processing and presentation
Q8N109	hsa04612	Antigen processing and presentation
P48382	hsa04612	Antigen processing and presentation
O00287	hsa04612	Antigen processing and presentation
Q03518	hsa04612	Antigen processing and presentation
Q03519	hsa04612	Antigen processing and presentation
X5CMH5	hsa04612	Antigen processing and presentation
O15533	hsa04612	Antigen processing and presentation
A0A0A0MSV9	hsa04612	Antigen processing and presentation
A0A0A0MT98	hsa04612	Antigen processing and presentation
P01375	hsa04612	Antigen processing and presentation
P27797	hsa04612	Antigen processing and presentation
P27824	hsa04612	Antigen processing and presentation
O43908	hsa04612	Antigen processing and presentation
O14593	hsa04612	Antigen processing and presentation
A0A024R7P0	hsa04612	Antigen processing and presentation
P01730	hsa04612	Antigen processing and presentation
P01732	hsa04612	Antigen processing and presentation
P10966	hsa04612	Antigen processing and presentation
P04233	hsa04612	Antigen processing and presentation
Q9Y243	hsa04613	Neutrophil extracellular trap formation
A0A5F9ZHU3	hsa04613	Neutrophil extracellular trap formation
Q9UBN7	hsa04613	Neutrophil extracellular trap formation
Q9BRX7	hsa04613	Neutrophil extracellular trap formation
Q9UQL6	hsa04613	Neutrophil extracellular trap formation
P30405	hsa04613	Neutrophil extracellular trap formation
P57053	hsa04613	Neutrophil extracellular trap formation
O95352	hsa04613	Neutrophil extracellular trap formation
P51790	hsa04613	Neutrophil extracellular trap formation
P51793	hsa04613	Neutrophil extracellular trap formation
P51795	hsa04613	Neutrophil extracellular trap formation
V9GYG7	hsa04613	Neutrophil extracellular trap formation
P62805	hsa04613	Neutrophil extracellular trap formation
Q71DI3	hsa04613	Neutrophil extracellular trap formation
Q8N257	hsa04613	Neutrophil extracellular trap formation
P17927	hsa04613	Neutrophil extracellular trap formation
E9PDY4	hsa04613	Neutrophil extracellular trap formation
Q2VPA4	hsa04613	Neutrophil extracellular trap formation
Q16539	hsa04613	Neutrophil extracellular trap formation
B4E0K5	hsa04613	Neutrophil extracellular trap formation
P08311	hsa04613	Neutrophil extracellular trap formation
P13498	hsa04613	Neutrophil extracellular trap formation
H3BNP7	hsa04613	Neutrophil extracellular trap formation
P04839	hsa04613	Neutrophil extracellular trap formation
Q7Z2G1	hsa04613	Neutrophil extracellular trap formation
Q15109	hsa04613	Neutrophil extracellular trap formation
P08246	hsa04613	Neutrophil extracellular trap formation
P31749	hsa04613	Neutrophil extracellular trap formation
P31751	hsa04613	Neutrophil extracellular trap formation
P12314	hsa04613	Neutrophil extracellular trap formation
P12318	hsa04613	Neutrophil extracellular trap formation
P08637	hsa04613	Neutrophil extracellular trap formation
H0Y755	hsa04613	Neutrophil extracellular trap formation
O75015	hsa04613	Neutrophil extracellular trap formation
A0A087WZR4	hsa04613	Neutrophil extracellular trap formation
A0A3B3ISU3	hsa04613	Neutrophil extracellular trap formation
A0A087WU90	hsa04613	Neutrophil extracellular trap formation
Q96QV6	hsa04613	Neutrophil extracellular trap formation
P02671	hsa04613	Neutrophil extracellular trap formation
P02675	hsa04613	Neutrophil extracellular trap formation
P02679	hsa04613	Neutrophil extracellular trap formation
Q9NQ66	hsa04613	Neutrophil extracellular trap formation
Q9UM07	hsa04613	Neutrophil extracellular trap formation
P21462	hsa04613	Neutrophil extracellular trap formation
P25090	hsa04613	Neutrophil extracellular trap formation
P25089	hsa04613	Neutrophil extracellular trap formation
P42345	hsa04613	Neutrophil extracellular trap formation
Q96A08	hsa04613	Neutrophil extracellular trap formation
Q9Y336	hsa04613	Neutrophil extracellular trap formation
P07359	hsa04613	Neutrophil extracellular trap formation
P0C1H6	hsa04613	Neutrophil extracellular trap formation
P12235	hsa04613	Neutrophil extracellular trap formation
P05141	hsa04613	Neutrophil extracellular trap formation
P12236	hsa04613	Neutrophil extracellular trap formation
P04908	hsa04613	Neutrophil extracellular trap formation
P20671	hsa04613	Neutrophil extracellular trap formation
P16104	hsa04613	Neutrophil extracellular trap formation
P0C0S5	hsa04613	Neutrophil extracellular trap formation
P58876	hsa04613	Neutrophil extracellular trap formation
P62807	hsa04613	Neutrophil extracellular trap formation
P33778	hsa04613	Neutrophil extracellular trap formation
P84243	hsa04613	Neutrophil extracellular trap formation
P84243	hsa04613	Neutrophil extracellular trap formation
Q13547	hsa04613	Neutrophil extracellular trap formation
Q92769	hsa04613	Neutrophil extracellular trap formation
P09429	hsa04613	Neutrophil extracellular trap formation
Q8IUE6	hsa04613	Neutrophil extracellular trap formation
Q71DI3	hsa04613	Neutrophil extracellular trap formation
O43315	hsa04613	Neutrophil extracellular trap formation
H0YK62	hsa04613	Neutrophil extracellular trap formation
P08514	hsa04613	Neutrophil extracellular trap formation
P20701	hsa04613	Neutrophil extracellular trap formation
P11215	hsa04613	Neutrophil extracellular trap formation
P05107	hsa04613	Neutrophil extracellular trap formation
A0A494C0X7	hsa04613	Neutrophil extracellular trap formation
P05106	hsa04613	Neutrophil extracellular trap formation
P05164	hsa04613	Neutrophil extracellular trap formation
Q6NXT2	hsa04613	Neutrophil extracellular trap formation
Q5QNW6	hsa04613	Neutrophil extracellular trap formation
P19878	hsa04613	Neutrophil extracellular trap formation
Q15080	hsa04613	Neutrophil extracellular trap formation
A0A494BZS1	hsa04613	Neutrophil extracellular trap formation
P0C5Z0	hsa04613	Neutrophil extracellular trap formation
P0C5Y9	hsa04613	Neutrophil extracellular trap formation
P19838	hsa04613	Neutrophil extracellular trap formation
Q9NYK1	hsa04613	Neutrophil extracellular trap formation
Q9NR97	hsa04613	Neutrophil extracellular trap formation
Q8WUI4	hsa04613	Neutrophil extracellular trap formation
P42336	hsa04613	Neutrophil extracellular trap formation
P42338	hsa04613	Neutrophil extracellular trap formation
O00329	hsa04613	Neutrophil extracellular trap formation
P27986	hsa04613	Neutrophil extracellular trap formation
O00459	hsa04613	Neutrophil extracellular trap formation
Q00722	hsa04613	Neutrophil extracellular trap formation
Q9BVT6	hsa04613	Neutrophil extracellular trap formation
Q01970	hsa04613	Neutrophil extracellular trap formation
Q15147	hsa04613	Neutrophil extracellular trap formation
A0A7P0MRI8	hsa04613	Neutrophil extracellular trap formation
P19174	hsa04613	Neutrophil extracellular trap formation
P16885	hsa04613	Neutrophil extracellular trap formation
P62805	hsa04613	Neutrophil extracellular trap formation
Q9P0M6	hsa04613	Neutrophil extracellular trap formation
Q9BTM1	hsa04613	Neutrophil extracellular trap formation
P17252	hsa04613	Neutrophil extracellular trap formation
P05771	hsa04613	Neutrophil extracellular trap formation
P05129	hsa04613	Neutrophil extracellular trap formation
