uniprot_acc	gene_id
Q9BQ16	hsa:50859
Q9NP77	hsa:29101
P47974	hsa:678
A6NLX3	hsa:388333
A6NIY4	hsa:442590
Q7Z2Z1	hsa:90381
P0CI01	hsa:729597
O95238	hsa:25803
Q96EA4	hsa:54908
Q5MJ10	hsa:494119
Q9BUD6	hsa:10417
O14818	hsa:5688
Q6UWY2	hsa:400668
Q70Z35	hsa:80243
Q96A99	hsa:390667
Q9NZH4	NA
Q6UX71	hsa:84898
Q6ZSC3	hsa:375287
Q9BTD8	hsa:79171
Q03395	hsa:6094
Q99729	hsa:3182
Q8NC44	hsa:79137
O43665	hsa:6001
Q9NS39	hsa:105
Q8IUF8	hsa:84864
P78346	hsa:10556
Q96K30	hsa:84934
P62750	hsa:6147
Q02543	hsa:6142
Q2MKA7	hsa:284654
Q6UXX9	hsa:340419
Q9BXY4	hsa:84870
Q2I0M5	hsa:343637
Q96DX4	hsa:89970
Q15404	hsa:6251
Q7L4I2	hsa:65117
Q9BUV0	hsa:57035
Q9Y3I0	hsa:51493
Q96IZ7	hsa:51319
Q9Y265	hsa:8607
Q9HA92	hsa:55316
Q8WXG1	hsa:91543
Q5VWQ0	hsa:54665
Q6PCB5	hsa:222194
P82664	hsa:55173
Q9Y230	hsa:10856
P82912	hsa:64963
O15235	hsa:6183
O60783	hsa:63931
P09234	hsa:6631
P82914	hsa:64960
Q9Y399	hsa:51116
Q92681	hsa:6248
Q9Y3D3	hsa:51021
Q9Y2R5	hsa:51373
P82675	hsa:64969
Q9NVS2	hsa:55168
P09661	hsa:6627
Q9Y676	hsa:28973
P82932	hsa:64968
Q9Y3D5	hsa:51023
P82933	hsa:64965
P08579	hsa:6629
Q9Y2R9	hsa:51081
Q66K80	NA
P82921	hsa:54460
Q9NZ71	hsa:51750
P82650	hsa:56945
Q9Y3D9	hsa:51649
Q92541	hsa:23168
Q92622	hsa:9711
Q9BY42	hsa:51507
Q96EL2	hsa:64951
P82663	hsa:64432
Q8IZC4	hsa:219790
Q9BST9	hsa:6242
A6NKG5	hsa:388015
Q9BYN8	hsa:64949
Q96T51	hsa:80230
Q8N8U3	hsa:203430
Q8WXA3	hsa:55680
Q92552	hsa:23107
Q6ZR62	hsa:340595
Q7L099	hsa:22902
Q5HYW3	hsa:340526
Q6ICC9	hsa:84247
Q6ZNE9	hsa:285180
Q9Y2Q9	hsa:28957
Q9BWD3	hsa:26071
Q17RB0	hsa:441518
A6ZKI3	hsa:8933
Q8NET4	hsa:57529
P51398	hsa:7818
Q9NP92	hsa:10884
Q16799	hsa:6252
Q59EK9	hsa:10900
Q92665	hsa:10240
O95197	hsa:10313
Q01196	hsa:861
O75298	hsa:6253
Q96NL0	hsa:154661
Q96C34	NA
Q9Y291	hsa:51650
P82930	hsa:65993
P82673	hsa:60488
Q9BZR6	hsa:65078
Q13950	hsa:860
Q6UXB3	hsa:137797
Q15233	hsa:4841
A8MVU1	NA
P21452	hsa:6865
Q76FK4	hsa:55035
Q16236	hsa:4780
Q15270	NA
Q6PIU2	hsa:57552
O00712	hsa:4781
Q9C000	hsa:22861
Q9BSD7	hsa:84284
Q9UKK6	hsa:29107
Q9HC10	hsa:9381
Q9Y2J8	hsa:11240
Q6ZRI0	hsa:340990
Q9BSG0	hsa:84279
Q9BZF2	hsa:114881
Q9H1P3	hsa:9885
O14683	hsa:9537
Q9Y5G7	hsa:56109
P01298	hsa:5539
Q6P4D5	hsa:159091
O00254	hsa:2151
C9JE40	hsa:197135
Q96RI0	hsa:9002
Q9NVD7	hsa:55742
Q9NZ20	hsa:50487
Q9Y619	hsa:10166
P28328	hsa:5828
Q92696	hsa:5875
P50876	hsa:9781
Q15120	hsa:5165
Q02809	hsa:5351
O60568	hsa:8985
Q969W9	hsa:56937
Q9H7P9	hsa:64857
O60733	hsa:8398
Q99946	hsa:80863
P60900	hsa:5687
Q96HE9	hsa:55771
P62195	hsa:5705
Q8WWY3	hsa:26121
Q9UI14	hsa:10567
O95171	hsa:8796
Q8NBW4	hsa:153129
P0C264	hsa:100130827
Q96H72	hsa:91252
Q9BV35	hsa:79085
Q9Y666	hsa:10723
Q8TBP6	hsa:55972
Q8WUT9	hsa:203427
Q9NSI8	hsa:64092
O00422	hsa:10284
Q5K651	hsa:54809
P53992	hsa:9632
Q8N755	hsa:130814
Q2M3R5	hsa:159371
Q8IY18	hsa:23137
Q9NR46	hsa:56904
O15524	hsa:8651
Q9Y371	hsa:51100
O75533	hsa:23451
Q2M3G4	hsa:134549
Q13573	hsa:22938
P57768	hsa:64089
O43557	hsa:8740
B4DS77	hsa:729993
A6NL88	hsa:729956
Q7Z614	hsa:124460
Q9Y617	hsa:29968
Q9Y6P5	hsa:27244
Q9P0U3	hsa:29843
Q9BQF6	hsa:57337
O60613	hsa:9403
Q11206	hsa:6484
P01242	hsa:2689
A8MWV9	NA
Q96T68	hsa:83852
Q92187	hsa:7903
Q9H2G2	hsa:9748
O60880	hsa:4068
Q7KZF4	hsa:27044
P55000	hsa:57152
O95391	hsa:10569
P32971	hsa:944
Q8TER0	hsa:25992
Q9UQQ2	hsa:10019
P19429	hsa:7137
P0DKB5	hsa:100507050
P35247	hsa:6441
Q9BSF0	hsa:84281
Q0VAQ4	hsa:57228
Q99985	hsa:10512
Q13641	hsa:7162
Q96B97	hsa:30011
O15321	hsa:10548
Q9H4F8	hsa:64093
Q9NXH8	hsa:54863
Q96H20	hsa:11267
P03973	hsa:6590
O75326	hsa:8482
Q9HBX3	NA
P01286	hsa:2691
Q92544	hsa:9777
P02814	hsa:10879
B7Z8K6	NA
Q8IW52	hsa:139065
Q7Z6J9	hsa:283989
Q9GZT3	hsa:81892
P63208	hsa:6500
Q14563	hsa:10371
Q5VYV7	hsa:128710
Q15388	hsa:9804
Q9BVC6	hsa:79073
Q8IYM9	hsa:10346
P57088	hsa:55161
P28908	hsa:943
Q9Y2W1	hsa:9967
Q8WWA1	hsa:55287
P36406	hsa:373
Q07011	hsa:3604
Q96CP7	hsa:116238
Q8TBZ6	hsa:93587
Q69YG0	hsa:131616
A6NGC4	hsa:727910
Q309B1	hsa:147166
Q6PF06	hsa:158234
Q96MV1	hsa:148534
Q9NS69	hsa:56993
Q63HR2	hsa:23371
Q9BTV4	hsa:79188
Q969Z4	hsa:84957
Q14258	hsa:7706
Q8N609	hsa:133022
Q6ZRR5	hsa:219902
Q2T9K0	hsa:93109
Q12899	hsa:7726
Q7Z2V1	hsa:162083
Q15785	hsa:10953
Q9BQJ4	hsa:83604
C9J1S8	hsa:399939
C9J1S8	hsa:729384
Q8NDY8	hsa:339456
A0A3B3IT33	NA
A6NMA1	hsa:100329135
A6NI03	hsa:642446
Q96PL1	hsa:117156
P98077	hsa:25759
O75556	hsa:4246
Q9NP50	hsa:58516
A6NKU9	hsa:441272
Q13243	hsa:6430
Q9HCB6	hsa:10418
Q16629	hsa:6432
Q9BXB7	hsa:83893
Q8N9U9	NA
Q9NRA0	hsa:56848
Q96L03	hsa:128153
Q8TCT8	hsa:84888
Q9NUC0	hsa:56256
Q8IUH8	hsa:162540
Q9BR10	hsa:128497
P21549	hsa:189
P35325	hsa:6701
P22532	hsa:6703
P22528	hsa:6699
Q9BSE5	hsa:79814
Q9H741	hsa:79794
Q7KZ85	hsa:6830
O43278	hsa:6692
Q6UDR6	hsa:391253
A0A1B0GUW6	NA
P61011	hsa:6729
Q5W111	hsa:57213
P23327	hsa:3270
P51649	hsa:7915
Q9NQE7	hsa:10279
Q9NQA5	hsa:56302
Q9UJT2	hsa:60385
Q9H489	NA
A1L157	hsa:441631
Q9H0U9	hsa:7259
O95859	hsa:23554
Q9Y4A5	hsa:8295
Q9H2G4	hsa:64061
O95857	hsa:27075
Q8N831	hsa:388951
O95858	hsa:23555
Q9UH36	hsa:402055
O95772	hsa:83930
Q96KW9	hsa:122258
Q9ULQ0	hsa:57464
O95210	hsa:8987
Q99932	hsa:26206
P35346	hsa:6755
Q9UHE8	hsa:26872
Q9P0W8	hsa:55812
O60224	hsa:548313
O60224	hsa:6759
P56962	hsa:55014
Q9UBS9	hsa:51430
O43752	hsa:10228
P50225	hsa:6817
Q8WU08	hsa:202374
Q8TBR4	NA
Q8WXE9	hsa:85439
Q8N412	hsa:285555
Q8N7X2	hsa:441476
Q8N801	hsa:285051
Q9UEW8	hsa:27347
Q96QH2	hsa:84106
Q16849	hsa:5798
Q13046	hsa:5676
P37231	hsa:5468
Q7Z6I6	hsa:257106
P08134	hsa:389
Q06587	hsa:6015
P62987	hsa:7311
Q96A37	hsa:115992
P51991	hsa:220988
Q8IYW5	hsa:165918
Q5GAN3	hsa:440163
P62487	hsa:5436
Q96MS0	hsa:64221
Q9HCK4	hsa:6092
Q96K19	hsa:81790
Q8N1S5	hsa:201266
Q6U841	hsa:57282
Q5TEA6	hsa:80343
Q1RMZ1	hsa:154743
Q9BVL4	hsa:83642
Q86WA9	hsa:284129
A6NIM6	hsa:729025
P35499	hsa:6329
Q9NRA2	hsa:26503
Q9BXS9	hsa:65010
O60779	hsa:10560
Q9BZV2	hsa:80704
Q8WUM9	hsa:6574
Q9BQE4	hsa:55829
P62306	hsa:6636
Q9Y2P5	hsa:10998
P48061	hsa:6387
Q01974	hsa:4920
Q9H0X6	hsa:727800
Q92753	NA
P23975	hsa:6530
Q9Y345	hsa:9152
Q5M8T2	hsa:340146
O94941	hsa:22888
Q9H2J7	hsa:55117
Q13084	hsa:10573
Q9BYC8	hsa:64983
O00237	hsa:7844
Q9H7B2	hsa:84154
Q9NVD3	hsa:54093
Q9NUQ6	hsa:26010
P36952	hsa:5268
P62861	NA
Q5SSQ6	hsa:401251
Q52WX2	hsa:388228
A0A286YEX9	NA
C0HLU2	NA
Q8IWY4	hsa:80274
Q9NP59	hsa:30061
P33763	hsa:6276
Q96GA7	hsa:113675
P05109	hsa:6279
Q13621	hsa:6557
P31151	hsa:6278
P21912	hsa:6390
Q9UN30	hsa:6322
Q8N413	hsa:283130
Q5TGI4	hsa:389432
Q96NU1	hsa:148398
P80511	hsa:6283
Q99250	hsa:6326
Q86YT5	hsa:284111
Q5H9E4	hsa:401612
O14975	hsa:11001
Q16348	hsa:6565
P21453	hsa:1901
Q96BU1	hsa:64766
Q6PIS1	hsa:151295
P78383	hsa:10237
A6NKX4	NA
Q8WWX9	hsa:140606
P0C7Q5	hsa:646000
Q695T7	hsa:340024
Q9NQW1	hsa:25956
Q07890	hsa:6655
Q15393	hsa:23450
Q53EL9	hsa:124925
Q5SV17	hsa:339453
Q9NRY2	hsa:58493
Q96BD0	hsa:28231
Q9NRS6	hsa:29907
P62314	hsa:6632
Q9Y5W8	hsa:23161
P78324	hsa:140885
P35716	hsa:6664
Q9Y6X1	hsa:27230
Q6UWI4	hsa:387914
Q9H330	hsa:23731
P35711	hsa:6660
Q3SXP7	hsa:85352
Q6ZSJ9	hsa:388336
O60749	hsa:6643
Q8N616	NA
Q8WZ71	hsa:25907
Q9UJ37	hsa:10610
P23510	hsa:7292
O43147	hsa:9905
Q15797	hsa:4086
Q96HU1	hsa:27352
Q6ZP80	hsa:130827
Q9NP31	hsa:9047
Q8N5H7	hsa:10044
Q8IWL2	hsa:653509
Q9H6F2	hsa:79041
Q8IY95	hsa:201931
P60174	hsa:7167
P16035	hsa:7077
Q5HYL7	hsa:256130
Q9UKE5	hsa:23043
Q66K66	hsa:130612
Q9NVV0	hsa:55151
Q15025	hsa:10318
Q8N511	hsa:147007
P35625	hsa:7078
Q93096	hsa:7803
O75674	hsa:10040
Q8NFZ5	hsa:79155
Q9NV64	hsa:55254
Q96KP6	hsa:79931
Q12974	hsa:8073
Q6ZVM7	hsa:146691
Q13470	hsa:8711
O75365	hsa:11156
Q9GZU3	hsa:55116
O95271	hsa:8658
Q5SNT2	hsa:199953
A6NGA9	hsa:338949
Q8TEL6	hsa:26133
Q969M1	hsa:84134
Q969S6	hsa:94107
Q9H2K2	hsa:80351
Q92547	hsa:11073
Q96HV5	hsa:90407
Q9BSN7	hsa:79652
Q9H2S6	hsa:64102
Q5BJD5	hsa:440026
Q6UW68	hsa:374882
Q96KB5	hsa:55872
Q12888	hsa:7158
Q9Y6L7	hsa:7093
Q9NWC5	hsa:55076
P01850	NA
Q9NS56	hsa:10210
Q8WVP5	hsa:126282
Q96B21	hsa:120224
P63316	hsa:7134
A0A5B9	NA
O95807	hsa:23585
Q6P589	hsa:79626
Q9Y490	hsa:7094
Q8N9V7	hsa:375337
P56557	hsa:757
Q9Y4G6	hsa:83660
Q4KMG9	hsa:120939
Q9BZW4	hsa:53345
O14657	hsa:27348
P19237	hsa:7135
Q9NUR3	hsa:55321
P07204	hsa:7056
Q9NS93	hsa:51768
P00750	hsa:5327
Q15633	hsa:6895
Q8N2E6	NA
Q8NBN3	hsa:25963
Q99961	hsa:6455
Q9BRT9	hsa:84296
Q5TYX0	hsa:343068
P29350	hsa:5777
P23468	hsa:5789
P61254	hsa:6154
Q9P1U0	hsa:30834
O60930	hsa:246243
Q8IVM8	hsa:114571
P09001	hsa:11222
P55735	hsa:6396
Q8TDP1	hsa:84153
Q9BYD6	hsa:65008
Q9BYD1	hsa:28998
Q9H4P4	hsa:10193
Q9Y252	hsa:6049
P78317	hsa:6047
Q9H9J2	hsa:65080
Q5VZ18	hsa:126669
Q9NUL5	hsa:55337
O14508	hsa:8835
Q14683	hsa:8243
Q9NQG5	hsa:58490
A4FU49	hsa:79729
P62266	hsa:6228
Q9Y6M7	hsa:9497
Q8N228	hsa:256380
Q6UXD7	hsa:84179
Q6SPF0	hsa:90378
P31213	hsa:6716
Q70HW3	hsa:115286
P46059	hsa:6564
Q86VD7	hsa:284439
P31431	hsa:6385
Q8NG04	NA
Q9UGP8	hsa:11231
O43868	hsa:9153
Q9HAS3	hsa:64078
Q9NR83	hsa:56731
O76082	hsa:6584
P31040	hsa:6389
P0C874	hsa:389762
Q5VVP1	hsa:389730
Q8IZD6	hsa:55356
Q8IWB4	hsa:26165
Q8TB61	hsa:347734
Q6T423	hsa:387601
A1A4F0	NA
Q9BY50	hsa:90701
Q9NSD5	hsa:6540
Q96HN2	hsa:23382
O43290	hsa:9092
Q9BQ15	hsa:79035
Q9UPU3	hsa:22986
Q15428	hsa:8175
Q9NRH2	hsa:54861
Q96SB8	hsa:79677
Q02447	hsa:6670
O60248	hsa:6665
Q9Y5W9	hsa:29916
A8MV23	hsa:647174
Q9Y651	hsa:11166
Q6P435	NA
B8ZZ34	hsa:440829
Q13596	hsa:6642
P35712	hsa:55553
Q96Q15	hsa:23049
Q9GZR1	hsa:26054
Q9NX00	hsa:54958
Q9P0Z9	hsa:51268
P54920	hsa:8775
Q9P2C4	hsa:57583
Q86XE0	hsa:254122
Q9NRF2	hsa:25970
Q5SQS7	hsa:387694
Q99717	hsa:4090
P63302	hsa:6415
Q8NCS4	hsa:100506144
O15198	hsa:4093
P0C7M3	NA
Q9P0V3	hsa:23677
Q68D06	hsa:146857
A6NKF7	hsa:643965
Q9H497	hsa:64222
P0C7P3	hsa:342618
P0DTU4	NA
Q6PDA7	hsa:653423
Q9NS98	hsa:56920
Q8IY92	hsa:84464
O75368	hsa:6451
Q99805	hsa:9375
Q9NTN9	hsa:57715
Q9P283	hsa:54437
Q9H2E6	hsa:57556
Q08AF3	hsa:162394
Q9BXW3	NA
P48553	hsa:7109
O43760	hsa:9144
Q8TEJ3	hsa:344558
P04279	hsa:6406
P45379	hsa:7139
P23246	hsa:6421
Q99954	hsa:26952
Q86XK3	hsa:119392
Q8N7X8	hsa:284369
Q15464	hsa:6461
Q8WVT3	hsa:51112
Q8N9M5	hsa:284114
Q96B42	hsa:129787
O15344	hsa:4281
Q71RH2	hsa:83723
Q6UX40	hsa:84314
Q86YD3	hsa:84866
O60784	hsa:10043
O14836	hsa:23495
Q6ZUK4	hsa:219623
Q96RJ3	hsa:115650
Q6UXF1	hsa:66000
Q5JXX7	hsa:203562
Q7Z7L1	hsa:91607
Q96NB2	hsa:118980
Q99962	hsa:6456
Q8IYM2	hsa:55106
Q9BVS5	hsa:55006
Q6P2H8	hsa:79639
P14373	hsa:5987
Q6S5L8	hsa:399694
Q13296	hsa:4250
Q96GM5	hsa:6602
Q96HF1	hsa:6423
Q08170	hsa:6429
Q495Y7	NA
Q6ZMY3	hsa:90853
Q13247	hsa:6431
A6NJR5	NA
Q9NPL8	hsa:51300
Q5VSR9	hsa:494118
Q5MJ09	hsa:139067
Q5MJ08	hsa:441525
Q5MJ07	hsa:494197
Q6IQ16	hsa:339745
Q14140	hsa:9792
Q8TCT7	hsa:56928
Q9C004	hsa:81848
Q9H9C1	hsa:63894
P17947	hsa:6688
A6NHP3	hsa:100310812
A2A2V5	hsa:400120
Q9BYN0	hsa:140809
Q01892	hsa:6689
Q68D10	hsa:144108
Q13263	hsa:10155
Q6ZNK6	hsa:497189
Q96CG3	hsa:92610
P49788	hsa:5918
Q9NQ88	hsa:57103
Q96MW7	hsa:200765
Q4W5G0	hsa:166815
Q6B0B8	hsa:220359
Q8IY51	hsa:201798
Q53EQ6	hsa:84948
Q17RP2	hsa:81789
Q6NT04	hsa:91151
Q495A1	hsa:201633
Q8WZ42	hsa:7273
A0A075B700	NA
A0A075B6Y3	NA
A0A075B6Y9	NA
Q5JTD0	hsa:93643
A0A0J9YXA8	NA
A0A0J9YX06	NA
A0A0J9YWP8	NA
A0A0J9YXG5	NA
A0A0J9YXM7	NA
A0A0J9YWX3	NA
A0A0A0MTA7	NA
A0A0A0MT94	NA
A0A0B4J200	NA
A0A0A0MT87	NA
A0A0A0MTA4	NA
A0A0A0MT70	NA
A0A0A0MT78	NA
Q3LXA3	hsa:26007
P20366	hsa:6863
Q86UU9	hsa:255061
P35030	hsa:5646
Q8NHM4	NA
Q96RM1	hsa:6705
Q7Z699	hsa:161742
Q7Z698	hsa:200734
Q9Y4P9	hsa:25876
Q2M3C7	hsa:80309
Q96PI1	hsa:163778
O75886	hsa:10254
Q9NQZ5	hsa:56910
O94875	hsa:8470
Q9BX66	hsa:10580
Q9H0A9	hsa:84221
Q8IUW3	hsa:124044
Q9HBM1	hsa:57405
Q9BUN1	hsa:54964
Q8N339	hsa:4499
Q8NGN6	hsa:390265
Q8NH19	hsa:282770
Q32NB8	hsa:9489
P07202	hsa:7173
Q9HB21	hsa:59338
O75925	hsa:8554
Q9NTG1	hsa:10343
Q9H4M7	hsa:57664
Q8WZA1	hsa:55624
Q9Y2H5	hsa:22874
Q5JS13	hsa:9649
Q8TBF5	hsa:54965
P01236	hsa:5617
P02812	NA
Q05209	hsa:5782
P28072	hsa:5694
P28070	hsa:5692
P49810	hsa:5664
Q96QR8	hsa:5814
Q9UBZ9	hsa:51455
A1A4S6	hsa:79658
Q9UGC6	hsa:26575
P52758	hsa:10247
Q9BQ08	hsa:84666
Q8WXF3	hsa:117579
O43353	hsa:8767
Q9BVS4	hsa:55781
Q969X0	hsa:196383
Q96P16	hsa:55197
Q6DKI1	hsa:285855
Q9P2E9	hsa:6238
Q9NSQ0	NA
Q9Y2L1	hsa:22894
P63220	hsa:6227
P28702	hsa:6257
Q5VUM1	hsa:135154
P0C7Q6	hsa:643664
Q9NQZ2	hsa:57050
Q9Y2B1	hsa:10329
P21583	hsa:4254
A0A286YF60	NA
Q96JW4	hsa:84102
Q15020	hsa:9733
Q9H7L9	hsa:64426
Q9Y467	hsa:6297
Q9BZW2	hsa:6561
Q6KCM7	hsa:114789
P35498	hsa:6323
Q86SQ7	hsa:10806
Q8IWT1	hsa:6330
Q99442	hsa:7095
Q8IUX1	hsa:55863
P60468	hsa:10952
Q8IXU6	hsa:54733
Q96A57	hsa:29058
Q9NUV7	hsa:55304
Q9BWG4	hsa:170463
Q8WVM7	hsa:10274
Q14849	hsa:10948
Q9NUL3	hsa:27067
Q8NDW8	hsa:199223
P40763	hsa:6774
P0C672	hsa:144448
Q7Z4L5	hsa:79809
O60635	hsa:10103
O75762	hsa:8989
Q6PF05	hsa:153657
Q96QS1	hsa:10077
Q5SRH9	hsa:22996
A6NNA2	NA
O75602	hsa:9576
P0DMP2	NA
Q96R06	hsa:10615
Q9NPE6	hsa:6676
P0DJJ0	hsa:653464
O76061	hsa:8614
O75044	hsa:23380
Q9BXP5	hsa:51593
Q496A3	hsa:221409
P31391	hsa:6754
P51571	hsa:6748
Q8NFT2	hsa:261729
O60225	hsa:6758
Q69YW2	hsa:375057
Q8NE28	hsa:169436
P50226	hsa:6799
Q6IQ55	hsa:146057
Q6IMI4	hsa:391365
Q8WUJ0	hsa:6815
Q5T5C0	hsa:134957
Q8TAV4	hsa:161003
Q9NRC1	hsa:7982
Q05952	hsa:7142
P49842	hsa:8859
Q9Y6E0	hsa:8428
Q9P289	hsa:51765
Q9BXU1	hsa:56164
O95425	hsa:6840
Q9NPJ4	hsa:55629
Q969N2	hsa:51604
Q8IV56	hsa:222171
B7ZBB8	hsa:648791
A3QJZ6	hsa:653606
Q02127	hsa:1723
Q9NR77	hsa:5827
Q9UBK7	hsa:11159
Q9Y3L5	hsa:57826
Q9ULW5	hsa:25837
Q8WUD1	hsa:84932
Q8NHW5	NA
Q9NP90	hsa:51209
P05388	hsa:6175
Q92900	hsa:5976
A6NJZ7	hsa:150221
Q9HAU5	hsa:26019
Q9ULI2	hsa:57494
Q8IXN7	hsa:284716
P35249	hsa:5984
Q96D21	hsa:23551
Q02878	hsa:6128
P05423	hsa:661
O75116	hsa:9475
P35398	hsa:6095
Q9NWF9	hsa:54476
Q99808	hsa:2030
O15318	hsa:10622
P07998	hsa:6035
Q6P5S7	hsa:440400
Q96TC7	hsa:55177
P19388	hsa:5434
Q6ZNA4	hsa:54778
Q9ULX5	hsa:7732
P25398	hsa:6206
P63162	hsa:6638
P63162	hsa:8926
P08865	hsa:3921
Q658L1	hsa:283726
P59543	hsa:259295
Q9NR31	hsa:56681
Q8WVM8	hsa:23256
O75995	hsa:54440
P0C263	NA
P0DPB3	hsa:29970
P26447	hsa:6275
A0A286YF01	NA
A3KN83	hsa:55206
Q8IVG5	hsa:219285
Q9NSC2	hsa:6299
Q9NY46	hsa:6328
Q8WWT9	hsa:64849
Q6UXD5	hsa:26470
Q9NUM4	hsa:54664
Q86SG5	hsa:338324
Q9H2B4	hsa:10861
Q9H9S3	hsa:55176
P0C7V7	NA
O76054	hsa:23541
Q8WV83	hsa:80255
Q9UN76	hsa:11254
A0A1B0GTR4	NA
Q04837	hsa:6742
Q96JX3	hsa:84947
P19623	hsa:6723
Q0P670	hsa:201243
Q8IY81	hsa:117246
Q8TDW4	hsa:54879
Q9Y6J8	hsa:51657
Q9NZ72	hsa:50861
Q9H6E5	hsa:64852
Q15526	hsa:6834
Q5VWG9	hsa:83860
Q8IZX4	hsa:138474
Q9NYV8	hsa:50840
Q9H0A3	NA
A6NGB0	hsa:645426
P59535	hsa:259286
Q5H9J9	hsa:100996648
Q9Y228	hsa:80342
Q8NBD8	hsa:161145
Q8N4U5	hsa:255394
Q562E7	hsa:124997
Q9H4B7	hsa:81027
Q03403	hsa:7032
O14569	hsa:11068
Q9BWS9	hsa:66005
Q96BS2	hsa:54997
A8MT69	hsa:201254
O94986	hsa:22995
P47902	hsa:1044
Q99966	hsa:4435
G9CGD6	NA
Q9HAZ1	hsa:57396
P10632	hsa:1558
P06850	hsa:1392
Q16526	hsa:1407
P43320	hsa:1415
A0A1W2PPK0	NA
P07316	hsa:1419
P19784	hsa:1459
Q9NYL5	hsa:51302
Q86X59	NA
F2Z3M2	NA
P08684	hsa:1576
Q8N4C9	hsa:284099
Q86YQ8	hsa:144402
Q66K89	hsa:1877
Q16829	hsa:1849
Q9NQ79	hsa:55118
O14843	hsa:2865
P14061	hsa:3292
P60228	hsa:3646
Q8N140	hsa:493861
Q13642	hsa:2273
P0C7T7	NA
O95302	hsa:11328
A8MYX2	NA
Q8N6M3	hsa:128486
Q00688	hsa:2287
Q9NYQ8	hsa:2196
O95967	hsa:30008
Q92914	hsa:2256
P98173	hsa:60343
Q14526	hsa:3090
P58499	hsa:54097
O75356	hsa:957
Q5HY92	hsa:55137
Q16665	hsa:3091
Q9UKV0	hsa:9734
Q96MH2	hsa:124790
Q9NWT6	hsa:55662
Q9BXC0	hsa:27198
Q8TDS4	hsa:338442
P51993	hsa:2528
Q06547	hsa:2553
Q06546	hsa:2551
Q7LDI9	NA
Q9UFP1	hsa:729085
Q14CM0	hsa:9758
Q75VX8	hsa:150946
Q6NT46	hsa:729447
P11488	hsa:2779
P32881	hsa:3445
Q9BYB4	hsa:54584
Q86SX6	hsa:51218
Q3V6T2	hsa:55704
Q9UBI9	hsa:51696
A2PYH4	hsa:164045
P49019	hsa:8843
Q99714	hsa:3028
Q9Y3Q4	hsa:10021
P15516	hsa:3347
P42694	hsa:9931
P10915	hsa:1404
Q659C4	hsa:55132
P30511	hsa:3134
P31943	hsa:3187
Q8WVV9	hsa:92906
Q58FG0	NA
P30519	hsa:3163
P0CJ74	hsa:100288485
P04035	hsa:3156
Q9NZL4	hsa:23640
Q86W92	hsa:8496
O95777	hsa:51691
Q15345	hsa:10489
Q8ND30	hsa:8495
P98164	hsa:4036
Q9BRA0	hsa:84316
Q9Y546	hsa:115353
Q8N8F7	hsa:286006
Q8N309	hsa:254050
Q8N112	hsa:132228
Q96CN5	hsa:201255
Q96FV0	hsa:90506
P33241	hsa:4046
O75074	hsa:4037
O75096	hsa:4038
Q8TD35	hsa:198437
A4QPB2	NA
O75197	hsa:4041
O75581	hsa:4040
P09960	hsa:4048
Q92604	hsa:9926
Q14114	hsa:7804
Q13136	hsa:8500
A6NJW4	hsa:100505591
Q7Z2Q7	hsa:100130733
O75334	hsa:8499
Q9BTT6	hsa:55227
O95970	hsa:9211
Q9BYS8	hsa:79442
Q9BY71	hsa:81543
Q8N0V4	hsa:55203
Q9HBW1	hsa:64101
O75145	hsa:8541
Q8N145	hsa:203190
Q96NW7	NA
Q8N135	hsa:163175
O75335	hsa:8497
Q6ZRR7	NA
Q99538	hsa:5641
A4D1F6	hsa:401387
Q32MZ4	hsa:9208
Q9BXB1	hsa:55366
Q9Y608	hsa:9209
Q38SD2	hsa:79705
O75473	hsa:8549
Q5S007	hsa:120892
Q9HBX8	hsa:59352
Q6UXK5	hsa:57633
Q5TDP6	hsa:51557
O75325	hsa:10446
Q9H3W5	hsa:54674
Q8WUT4	hsa:164312
Q86UE6	hsa:347730
Q9BRT6	hsa:84298
O43300	hsa:26045
Q96L50	hsa:122769
Q9HAT1	hsa:79748
Q86VH5	hsa:347731
Q04760	hsa:2739
Q9H0V9	hsa:81562
Q86VH4	hsa:80059
P49257	hsa:3998
Q6UWE0	hsa:90678
Q12907	hsa:10960
Q9HBL6	hsa:57408
Q8N967	hsa:654429
Q9UFC0	hsa:222229
Q9NUN5	hsa:55788
Q8ND56	hsa:26065
O75610	hsa:10637
O00292	hsa:7044
Q9BX40	hsa:149986
Q13449	hsa:4045
Q08380	hsa:3959
Q9H089	hsa:55341
P01229	hsa:3972
Q9UBF1	hsa:51438
Q8TD91	hsa:139081
Q16644	hsa:7867
P23368	hsa:4200
Q9Y5V3	hsa:9500
Q16798	hsa:10873
Q8IW41	hsa:8550
Q9UNF1	hsa:10916
Q96JG8	hsa:728239
Q96JG8	hsa:81557
Q9HCI5	hsa:57692
P48163	hsa:4199
Q16655	hsa:2315
Q8TD90	hsa:139599
Q9HAY2	hsa:64110
Q9H213	hsa:28986
Q96QZ7	hsa:9223
Q5VT66	hsa:64757
Q9P2G4	hsa:54627
Q969Z3	hsa:54996
Q86UL8	hsa:9863
Q6PJG2	hsa:91748
Q8IYB1	hsa:151963
P53582	hsa:23173
Q9UEW3	hsa:8685
Q5TCQ9	hsa:260425
Q6UB28	hsa:254042
P29966	hsa:4082
Q9H6Y5	hsa:79917
A0A1B0GVS7	NA
