Chip Run Info,C:\Users\Osteil\Desktop\To Read & Write\hiPSC\Biomark\plate 1 121121_C32-DPVR and Anai samples_\ChipRun.bml,1362627095,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,12/11/2021 04:57:29,01:54:03,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.8.1
Application Build,20210907.1056
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S46-A84,A81_9 D3 Control 1a,Unknown,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S46-A83,A81_9 D3 Control 1a,Unknown,1,Krt14,Test,999,0,Flag,0.0102617438427988,999,999,0
S46-A82,A81_9 D3 Control 1a,Unknown,1,Eno1,Test,11.1614625058152,1,Pass,0.0102617438427988,84.1755218531891,999,1
S46-A81,A81_9 D3 Control 1a,Unknown,1,Neurod1,Test,999,0,Flag,0.0102617438427988,999,999,0
S46-A80,A81_9 D3 Control 1a,Unknown,1,Cd79a,Test,21.6735939873093,1,Pass,0.0102617438427988,78.6953319569056,999,1
S46-A79,A81_9 D3 Control 1a,Unknown,1,Klf5,Test,18.469697887436,1,Pass,0.0102617438427988,77.3669671773849,999,1
S46-A90,A81_9 D3 Control 1a,Unknown,1,Kdr,Test,14.5595690257091,1,Pass,0.0102617438427988,78.1198564804646,999,1
S46-A89,A81_9 D3 Control 1a,Unknown,1,Hgf,Test,20.865661742085,1,Pass,0.0102617438427988,76.9656517121054,999,1
S46-A88,A81_9 D3 Control 1a,Unknown,1,Acvr1b,Test,17.1558699992689,1,Pass,0.0102617438427988,85.5678823392274,999,1
S46-A87,A81_9 D3 Control 1a,Unknown,1,Krt19,Test,14.6446738542236,1,Pass,0.0102617438427988,83.3631126000365,999,1
S46-A86,A81_9 D3 Control 1a,Unknown,1,Eomes,Test,23.8581093231969,1,Pass,0.0102617438427988,76.3313866022764,999,1
S46-A85,A81_9 D3 Control 1a,Unknown,1,Prdm14,Test,15.4379678064159,1,Pass,0.0102617438427988,78.8957380856929,999,1
S46-A96,A81_9 D3 Control 1a,Unknown,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S46-A95,A81_9 D3 Control 1a,Unknown,1,Grin1,Test,19.6693791805281,1,Pass,0.0102617438427988,81.6025089420582,999,1
S46-A94,A81_9 D3 Control 1a,Unknown,1,Gbx2,Test,30.8069175916471,1,Pass,0.0102617438427988,90.8938645526757,999,1
S46-A93,A81_9 D3 Control 1a,Unknown,1,Nes,Test,14.7019252868725,1,Pass,0.0102617438427988,84.3871698413531,999,1
S46-A92,A81_9 D3 Control 1a,Unknown,1,Ryr2,Test,18.4391537561313,1,Pass,0.0102617438427988,78.7677885190074,999,1
S46-A91,A81_9 D3 Control 1a,Unknown,1,Mesp1,Test,22.0367373744326,0.93410751386614,Pass,0.0102617438427988,83.7277371916521,999,1
S51-A01,C32-DVPR D2 2 Dox C,Unknown,1,Zic3,Test,16.9442602906258,0.976314509622817,Pass,0.0102617438427988,86.1821957588496,999,1
S51-A02,C32-DVPR D2 2 Dox C,Unknown,1,Sox2,Test,16.9552875550873,1,Pass,0.0102617438427988,78.2127714678679,999,1
S51-A03,C32-DVPR D2 2 Dox C,Unknown,1,Gsc,Test,13.0370220960662,0.885444259880311,Pass,0.0102617438427988,84.4442979409382,999,1
S51-A04,C32-DVPR D2 2 Dox C,Unknown,1,AFP,Test,22.7170422714375,0.840800193783132,Pass,0.0102617438427988,86.1559493540761,999,1
S51-A05,C32-DVPR D2 2 Dox C,Unknown,1,Gata4,Test,20.1173010152914,0.910789339865834,Pass,0.0102617438427988,84.6598195234823,999,1
S51-A06,C32-DVPR D2 2 Dox C,Unknown,1,Fgf8,Test,18.9353498463948,0.928402434577994,Pass,0.0102617438427988,82.2605364657161,999,1
S51-A07,C32-DVPR D2 2 Dox C,Unknown,1,Gata2,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A08,C32-DVPR D2 2 Dox C,Unknown,1,Nkx2-5,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A09,C32-DVPR D2 2 Dox C,Unknown,1,Comp,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A10,C32-DVPR D2 2 Dox C,Unknown,1,Olig2,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A11,C32-DVPR D2 2 Dox C,Unknown,1,Gfap,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A12,C32-DVPR D2 2 Dox C,Unknown,1,TH,Test,22.8683564909673,0.975707538255014,Pass,0.0102617438427988,86.6876495403266,999,1
S51-A13,C32-DVPR D2 2 Dox C,Unknown,1,Dppa4,Test,24.153675483301,0.919360650576982,Pass,0.0102617438427988,74.0386626089004,999,1
S51-A14,C32-DVPR D2 2 Dox C,Unknown,1,Zfp42,Test,15.2730957411915,0.970899786465803,Pass,0.0102617438427988,75.5805855415747,999,1
S51-A15,C32-DVPR D2 2 Dox C,Unknown,1,Tdgf1,Test,12.3478536878719,1,Pass,0.0102617438427988,85.880950580135,999,1
S51-A16,C32-DVPR D2 2 Dox C,Unknown,1,Cdx2,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A17,C32-DVPR D2 2 Dox C,Unknown,1,Pecam1,Test,20.8094302301778,1,Pass,0.0102617438427988,80.1828357341504,999,1
S51-A18,C32-DVPR D2 2 Dox C,Unknown,1,Nod2,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A19,C32-DVPR D2 2 Dox C,Unknown,1,Hand1,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A20,C32-DVPR D2 2 Dox C,Unknown,1,Pdgfra,Test,13.893237982711,1,Pass,0.0102617438427988,79.1667874279076,999,1
S51-A21,C32-DVPR D2 2 Dox C,Unknown,1,Ccr5,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A22,C32-DVPR D2 2 Dox C,Unknown,1,Chat,Test,28.6661663109228,0.309664976748062,Flag,0.0102617438427988,79.8334257176723,999,1
S51-A23,C32-DVPR D2 2 Dox C,Unknown,1,Tubb3,Test,16.7485414889234,1,Pass,0.0102617438427988,89.0574138199448,999,1
S51-A24,C32-DVPR D2 2 Dox C,Unknown,1,Gapdh,Test,10.1835865524383,1,Pass,0.0102617438427988,82.1902296642129,999,1
S51-A25,C32-DVPR D2 2 Dox C,Unknown,1,Fgf5,Test,20.548109504197,1,Pass,0.0102617438427988,72.1811398615069,999,1
S51-A26,C32-DVPR D2 2 Dox C,Unknown,1,T,Test,20.5021492409107,1,Pass,0.0102617438427988,76.6879820879412,999,1
S51-A27,C32-DVPR D2 2 Dox C,Unknown,1,Axin2,Test,17.2735728576491,1,Pass,0.0102617438427988,83.1751363672217,999,1
S51-A28,C32-DVPR D2 2 Dox C,Unknown,1,VSX2,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A29,C32-DVPR D2 2 Dox C,Unknown,1,Hnf4a,Test,20.9755628057894,1,Pass,0.0102617438427988,83.1779599455718,999,1
S51-A30,C32-DVPR D2 2 Dox C,Unknown,1,Cxcr4,Test,12.7242201671472,1,Pass,0.0102617438427988,77.5570664323884,999,1
S51-A31,C32-DVPR D2 2 Dox C,Unknown,1,Hand2,Test,23.3389387491469,1,Pass,0.0102617438427988,79.3611393929792,999,1
S51-A32,C32-DVPR D2 2 Dox C,Unknown,1,Runx1,Test,20.4602725038194,1,Pass,0.0102617438427988,83.0554797871771,999,1
S51-A33,C32-DVPR D2 2 Dox C,Unknown,1,Krt10,Test,12.2501296623086,1,Pass,0.0102617438427988,77.9100099294937,999,1
S51-A34,C32-DVPR D2 2 Dox C,Unknown,1,Foxd3,Test,18.3239267271488,1,Pass,0.0102617438427988,81.4886108813968,999,1
S51-A35,C32-DVPR D2 2 Dox C,Unknown,1,Gad1,Test,22.9975061185899,1,Pass,0.0102617438427988,87.9472183084947,999,1
S51-A36,C32-DVPR D2 2 Dox C,Unknown,1,Actb,Test,9.74831023934828,1,Pass,0.0102617438427988,87.6338867777496,999,1
S51-A37,C32-DVPR D2 2 Dox C,Unknown,1,Klf2,Test,19.2552683518798,1,Pass,0.0102617438427988,85.1741079546599,999,1
S51-A38,C32-DVPR D2 2 Dox C,Unknown,1,Mixl1,Test,11.5522677680093,1,Pass,0.0102617438427988,87.321714740993,999,1
S51-A39,C32-DVPR D2 2 Dox C,Unknown,1,Tbx6,Test,19.7830816208584,1,Pass,0.0102617438427988,81.6122796472875,999,1
S51-A40,C32-DVPR D2 2 Dox C,Unknown,1,Shh,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A41,C32-DVPR D2 2 Dox C,Unknown,1,Lgr5,Test,22.4365298590021,1,Pass,0.0102617438427988,78.0480263840003,999,1
S51-A42,C32-DVPR D2 2 Dox C,Unknown,1,Bmp4,Test,19.265343112307,1,Pass,0.0102617438427988,79.763191398367,999,1
S51-A43,C32-DVPR D2 2 Dox C,Unknown,1,SIX6,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A44,C32-DVPR D2 2 Dox C,Unknown,1,Myl3,Test,37.774290702333,0,Flag,0.0102617438427988,999,999,0
S51-A45,C32-DVPR D2 2 Dox C,Unknown,1,Zic1,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A46,C32-DVPR D2 2 Dox C,Unknown,1,Pax6,Test,23.2715501281976,1,Pass,0.0102617438427988,76.383304211083,999,1
S51-A47,C32-DVPR D2 2 Dox C,Unknown,1,L1cam,Test,21.9914030165619,1,Pass,0.0102617438427988,85.8019113200014,999,1
S51-A48,C32-DVPR D2 2 Dox C,Unknown,1,TBP,Test,14.7896393518603,1,Pass,0.0102617438427988,81.5074112762438,999,1
S51-A54,C32-DVPR D2 2 Dox C,Unknown,1,Col10a1,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A53,C32-DVPR D2 2 Dox C,Unknown,1,Dcn,Test,30.7724641116235,0.921725142068599,Pass,0.0102617438427988,84.8854625923158,999,1
S51-A52,C32-DVPR D2 2 Dox C,Unknown,1,Hhex,Test,14.1501808750441,1,Pass,0.0102617438427988,79.2969531639385,999,1
S51-A51,C32-DVPR D2 2 Dox C,Unknown,1,Foxa2,Test,21.2489550857013,1,Pass,0.0102617438427988,74.6552440432479,999,1
S51-A50,C32-DVPR D2 2 Dox C,Unknown,1,Wnt3a,Test,31.0751194362498,1,Pass,0.0102617438427988,77.3141527944829,999,1
S51-A49,C32-DVPR D2 2 Dox C,Unknown,1,Klf4,Test,21.572399913542,1,Pass,0.0102617438427988,83.3369732376764,999,1
S51-A60,C32-DVPR D2 2 Dox C,Unknown,1,Gusb,Test,13.88073263165,1,Pass,0.0102617438427988,79.9984842453847,999,1
S51-A59,C32-DVPR D2 2 Dox C,Unknown,1,Sox1,Test,25.6763466606407,1,Pass,0.0102617438427988,81.2785299828775,999,1
S51-A58,C32-DVPR D2 2 Dox C,Unknown,1,Vim,Test,9.85015899609814,1,Pass,0.0102617438427988,81.4392975856497,999,1
S51-A57,C32-DVPR D2 2 Dox C,Unknown,1,Fabp7,Test,15.5453224576609,1,Pass,0.0102617438427988,78.0616750962605,999,1
S51-A56,C32-DVPR D2 2 Dox C,Unknown,1,Myh7,Test,21.051597181083,1,Pass,0.0102617438427988,86.1556997160783,999,1
S51-A55,C32-DVPR D2 2 Dox C,Unknown,1,Igf2,Test,19.7568286389368,1,Pass,0.0102617438427988,86.1601805800394,999,1
S51-A66,C32-DVPR D2 2 Dox C,Unknown,1,Ctsk,Test,18.2225600157351,1,Pass,0.0102617438427988,79.6111342170997,999,1
S51-A65,C32-DVPR D2 2 Dox C,Unknown,1,LHX2,Test,21.6146566057944,1,Pass,0.0102617438427988,86.9571622621285,999,1
S51-A64,C32-DVPR D2 2 Dox C,Unknown,1,RAX,Test,23.8767820123147,1,Pass,0.0102617438427988,79.9598514502364,999,1
S51-A63,C32-DVPR D2 2 Dox C,Unknown,1,Sox17,Test,16.398627021987,1,Pass,0.0102617438427988,84.8591503044113,999,1
S51-A62,C32-DVPR D2 2 Dox C,Unknown,1,Nodal,Test,14.8055144276476,1,Pass,0.0102617438427988,84.109594890285,999,1
S51-A61,C32-DVPR D2 2 Dox C,Unknown,1,Nanog,Test,14.9932053443031,1,Pass,0.0102617438427988,80.0626959783744,999,1
S51-A72,C32-DVPR D2 2 Dox C,Unknown,1,B2m,Test,11.8503572235818,1,Pass,0.0102617438427988,80.8189495847098,999,1
S51-A71,C32-DVPR D2 2 Dox C,Unknown,1,Otx2,Test,12.6522398922296,1,Pass,0.0102617438427988,81.6106983314261,999,1
S51-A70,C32-DVPR D2 2 Dox C,Unknown,1,Pou4f1,Test,22.9357892749775,1,Pass,0.0102617438427988,84.7950286323339,999,1
S51-A69,C32-DVPR D2 2 Dox C,Unknown,1,Dcx,Test,19.8574546582313,1,Pass,0.0102617438427988,78.6894115047796,999,1
S51-A68,C32-DVPR D2 2 Dox C,Unknown,1,Cd34,Test,21.1614727349272,1,Pass,0.0102617438427988,78.1113662617516,999,1
S51-A67,C32-DVPR D2 2 Dox C,Unknown,1,Smtn,Test,17.6029728905756,0.882016796428725,Pass,0.0102617438427988,84.9104304843913,999,1
S51-A78,C32-DVPR D2 2 Dox C,Unknown,1,Gata6,Test,12.2076121931073,1,Pass,0.0102617438427988,79.0128659439495,999,1
S51-A77,C32-DVPR D2 2 Dox C,Unknown,1,Alb,Test,23.2307265596349,1,Pass,0.0102617438427988,79.3391326096178,999,1
S51-A76,C32-DVPR D2 2 Dox C,Unknown,1,Pdx1,Test,32.3474498458419,0.696888874640545,Pass,0.0102617438427988,88.1704687925618,999,1
S51-A75,C32-DVPR D2 2 Dox C,Unknown,1,Sox7,Test,24.1298506668116,1,Pass,0.0102617438427988,86.3463783910691,999,1
S51-A74,C32-DVPR D2 2 Dox C,Unknown,1,Lhx1,Test,13.508453027403,1,Pass,0.0102617438427988,80.967529790426,999,1
S51-A73,C32-DVPR D2 2 Dox C,Unknown,1,Pou5f1,Test,12.2504328192232,1,Pass,0.0102617438427988,85.1502956936893,999,1
S51-A84,C32-DVPR D2 2 Dox C,Unknown,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S51-A83,C32-DVPR D2 2 Dox C,Unknown,1,Krt14,Test,22.0451466864371,1,Pass,0.0102617438427988,87.7517132184536,999,1
S51-A82,C32-DVPR D2 2 Dox C,Unknown,1,Eno1,Test,13.108445405899,1,Pass,0.0102617438427988,84.2404694108175,999,1
S51-A81,C32-DVPR D2 2 Dox C,Unknown,1,Neurod1,Test,999,0,Flag,0.0102617438427988,999,999,0
S51-A80,C32-DVPR D2 2 Dox C,Unknown,1,Cd79a,Test,24.1514510149662,1,Pass,0.0102617438427988,84.9802345817137,999,1
S51-A79,C32-DVPR D2 2 Dox C,Unknown,1,Klf5,Test,15.7322845536856,1,Pass,0.0102617438427988,77.3434586968722,999,1
S51-A90,C32-DVPR D2 2 Dox C,Unknown,1,Kdr,Test,13.9615228736593,1,Pass,0.0102617438427988,77.8872534407304,999,1
S51-A89,C32-DVPR D2 2 Dox C,Unknown,1,Hgf,Test,19.895312611187,1,Pass,0.0102617438427988,76.8195242876647,999,1
S51-A88,C32-DVPR D2 2 Dox C,Unknown,1,Acvr1b,Test,18.6761012401991,1,Pass,0.0102617438427988,85.3626253554762,999,1
S51-A87,C32-DVPR D2 2 Dox C,Unknown,1,Krt19,Test,15.8794993184317,1,Pass,0.0102617438427988,83.5548258032322,999,1
S51-A86,C32-DVPR D2 2 Dox C,Unknown,1,Eomes,Test,11.1783712448844,1,Pass,0.0102617438427988,76.380574090987,999,1
S51-A85,C32-DVPR D2 2 Dox C,Unknown,1,Prdm14,Test,17.6723142501788,1,Pass,0.0102617438427988,78.6508297702589,999,1
S51-A96,C32-DVPR D2 2 Dox C,Unknown,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S51-A95,C32-DVPR D2 2 Dox C,Unknown,1,Grin1,Test,21.1126473574079,1,Pass,0.0102617438427988,81.648163318532,999,1
S51-A94,C32-DVPR D2 2 Dox C,Unknown,1,Gbx2,Test,26.8091320018285,1,Pass,0.0102617438427988,90.6528942983674,999,1
S51-A93,C32-DVPR D2 2 Dox C,Unknown,1,Nes,Test,17.6430937050016,1,Pass,0.0102617438427988,84.4012766204768,999,1
S51-A92,C32-DVPR D2 2 Dox C,Unknown,1,Ryr2,Test,15.0228930997033,1,Pass,0.0102617438427988,78.8485477962271,999,1
S51-A91,C32-DVPR D2 2 Dox C,Unknown,1,Mesp1,Test,36.2497454862017,0,Flag,0.0102617438427988,999,999,0
S45-A01,H9_mCherry_17 D4  Control 1b,Unknown,1,Zic3,Test,15.9697684241678,1,Pass,0.0102617438427988,86.123226696876,999,1
S45-A02,H9_mCherry_17 D4  Control 1b,Unknown,1,Sox2,Test,13.2841672831042,0.961517300234243,Pass,0.0102617438427988,78.6228077277682,999,1
S45-A03,H9_mCherry_17 D4  Control 1b,Unknown,1,Gsc,Test,21.8098917008206,0.957344293984227,Pass,0.0102617438427988,84.4976267777678,999,1
S45-A04,H9_mCherry_17 D4  Control 1b,Unknown,1,AFP,Test,20.4926632299018,0.824447994200119,Pass,0.0102617438427988,86.6451569054434,999,1
S45-A05,H9_mCherry_17 D4  Control 1b,Unknown,1,Gata4,Test,23.8493087689565,1,Pass,0.0102617438427988,84.757925756821,999,1
S45-A06,H9_mCherry_17 D4  Control 1b,Unknown,1,Fgf8,Test,22.6237987680409,0.888610539325328,Pass,0.0102617438427988,82.322928536814,999,1
S45-A07,H9_mCherry_17 D4  Control 1b,Unknown,1,Gata2,Test,21.804944204043,1,Pass,0.0102617438427988,80.9626569840618,999,1
S45-A08,H9_mCherry_17 D4  Control 1b,Unknown,1,Nkx2-5,Test,30.3833167788805,0.867884112338888,Pass,0.0102617438427988,76.8938827913076,999,1
S45-A09,H9_mCherry_17 D4  Control 1b,Unknown,1,Comp,Test,23.9351763057067,1,Pass,0.0102617438427988,83.9083021410767,999,1
S45-A10,H9_mCherry_17 D4  Control 1b,Unknown,1,Olig2,Test,22.2572610045681,0.949031361132878,Pass,0.0102617438427988,80.5624189594816,999,1
S45-A11,H9_mCherry_17 D4  Control 1b,Unknown,1,Gfap,Test,26.4286563404526,0.959020638885812,Pass,0.0102617438427988,74.9989033601452,999,1
S45-A12,H9_mCherry_17 D4  Control 1b,Unknown,1,TH,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A13,H9_mCherry_17 D4  Control 1b,Unknown,1,Dppa4,Test,22.115691005434,0.813154892346445,Pass,0.0102617438427988,79.1019944875548,999,1
S45-A14,H9_mCherry_17 D4  Control 1b,Unknown,1,Zfp42,Test,13.2113647059762,1,Pass,0.0102617438427988,75.8051586684477,999,1
S45-A15,H9_mCherry_17 D4  Control 1b,Unknown,1,Tdgf1,Test,12.0065102463758,0.950411225329186,Pass,0.0102617438427988,85.1809876687351,999,1
S45-A16,H9_mCherry_17 D4  Control 1b,Unknown,1,Cdx2,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A17,H9_mCherry_17 D4  Control 1b,Unknown,1,Pecam1,Test,21.4599984113058,0,Flag,0.0102617438427988,999,999,0
S45-A18,H9_mCherry_17 D4  Control 1b,Unknown,1,Nod2,Test,22.3536926035522,0.988326786269337,Pass,0.0102617438427988,83.768789654961,999,1
S45-A19,H9_mCherry_17 D4  Control 1b,Unknown,1,Hand1,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A20,H9_mCherry_17 D4  Control 1b,Unknown,1,Pdgfra,Test,21.5040465236194,1,Pass,0.0102617438427988,78.9701948195497,999,1
S45-A21,H9_mCherry_17 D4  Control 1b,Unknown,1,Ccr5,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A22,H9_mCherry_17 D4  Control 1b,Unknown,1,Chat,Test,28.1013459928163,0.718360496646176,Pass,0.0102617438427988,81.5872862382745,999,1
S45-A23,H9_mCherry_17 D4  Control 1b,Unknown,1,Tubb3,Test,15.0578423436793,0.998216326487043,Pass,0.0102617438427988,88.9698777458355,999,1
S45-A24,H9_mCherry_17 D4  Control 1b,Unknown,1,Gapdh,Test,8.84557724179701,1,Pass,0.0102617438427988,82.2185107946036,999,1
S45-A25,H9_mCherry_17 D4  Control 1b,Unknown,1,Fgf5,Test,18.5090068299443,1,Pass,0.0102617438427988,72.7711418874061,999,1
S45-A26,H9_mCherry_17 D4  Control 1b,Unknown,1,T,Test,21.6865001489824,1,Pass,0.0102617438427988,76.8571049241148,999,1
S45-A27,H9_mCherry_17 D4  Control 1b,Unknown,1,Axin2,Test,16.8698020071491,1,Pass,0.0102617438427988,83.193491559109,999,1
S45-A28,H9_mCherry_17 D4  Control 1b,Unknown,1,VSX2,Test,22.6032751933147,0.979098702072025,Pass,0.0102617438427988,81.3570556358025,999,1
S45-A29,H9_mCherry_17 D4  Control 1b,Unknown,1,Hnf4a,Test,21.34668231412,1,Pass,0.0102617438427988,76.0441433462957,999,1
S45-A30,H9_mCherry_17 D4  Control 1b,Unknown,1,Cxcr4,Test,19.3895544324946,0.994593066247507,Pass,0.0102617438427988,77.6051295482641,999,1
S45-A31,H9_mCherry_17 D4  Control 1b,Unknown,1,Hand2,Test,23.8455006730928,1,Pass,0.0102617438427988,79.9077425352528,999,1
S45-A32,H9_mCherry_17 D4  Control 1b,Unknown,1,Runx1,Test,20.4617156032758,1,Pass,0.0102617438427988,83.1817950315784,999,1
S45-A33,H9_mCherry_17 D4  Control 1b,Unknown,1,Krt10,Test,12.2661842474447,1,Pass,0.0102617438427988,78.0186361581389,999,1
S45-A34,H9_mCherry_17 D4  Control 1b,Unknown,1,Foxd3,Test,16.7543297556711,1,Pass,0.0102617438427988,81.1324326025421,999,1
S45-A35,H9_mCherry_17 D4  Control 1b,Unknown,1,Gad1,Test,23.2219882212056,1,Pass,0.0102617438427988,87.7344959406636,999,1
S45-A36,H9_mCherry_17 D4  Control 1b,Unknown,1,Actb,Test,8.01006811883896,1,Pass,0.0102617438427988,88.7591811518087,999,1
S45-A37,H9_mCherry_17 D4  Control 1b,Unknown,1,Klf2,Test,23.2907748734212,1,Pass,0.0102617438427988,85.0088748039687,999,1
S45-A38,H9_mCherry_17 D4  Control 1b,Unknown,1,Mixl1,Test,21.4645418172327,1,Pass,0.0102617438427988,86.4329472046503,999,1
S45-A39,H9_mCherry_17 D4  Control 1b,Unknown,1,Tbx6,Test,18.9984080161109,1,Pass,0.0102617438427988,81.8054716122718,999,1
S45-A40,H9_mCherry_17 D4  Control 1b,Unknown,1,Shh,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A41,H9_mCherry_17 D4  Control 1b,Unknown,1,Lgr5,Test,23.7045965465599,1,Pass,0.0102617438427988,78.3015208797219,999,1
S45-A42,H9_mCherry_17 D4  Control 1b,Unknown,1,Bmp4,Test,16.7765287517125,1,Pass,0.0102617438427988,80.726119745096,999,1
S45-A43,H9_mCherry_17 D4  Control 1b,Unknown,1,SIX6,Test,23.2500737045329,0.976618023199707,Pass,0.0102617438427988,82.792401420361,999,1
S45-A44,H9_mCherry_17 D4  Control 1b,Unknown,1,Myl3,Test,22.6769843843016,1,Pass,0.0102617438427988,88.8736918448384,999,1
S45-A45,H9_mCherry_17 D4  Control 1b,Unknown,1,Zic1,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A46,H9_mCherry_17 D4  Control 1b,Unknown,1,Pax6,Test,31.0282039791046,1,Pass,0.0102617438427988,72.7484655097537,999,1
S45-A47,H9_mCherry_17 D4  Control 1b,Unknown,1,L1cam,Test,17.4897860172889,1,Pass,0.0102617438427988,85.6934158173076,999,1
S45-A48,H9_mCherry_17 D4  Control 1b,Unknown,1,TBP,Test,14.106939030169,1,Pass,0.0102617438427988,81.247371869034,999,1
S45-A54,H9_mCherry_17 D4  Control 1b,Unknown,1,Col10a1,Test,33.6872391775645,1,Pass,0.0102617438427988,85.0651008821972,999,1
S45-A53,H9_mCherry_17 D4  Control 1b,Unknown,1,Dcn,Test,26.7885598129008,0.709834837795058,Pass,0.0102617438427988,85.5497291211625,999,1
S45-A52,H9_mCherry_17 D4  Control 1b,Unknown,1,Hhex,Test,19.6474924478611,1,Pass,0.0102617438427988,79.4578702430414,999,1
S45-A51,H9_mCherry_17 D4  Control 1b,Unknown,1,Foxa2,Test,20.6201944090931,1,Pass,0.0102617438427988,74.4181487915143,999,1
S45-A50,H9_mCherry_17 D4  Control 1b,Unknown,1,Wnt3a,Test,21.7379198847348,1,Pass,0.0102617438427988,77.8129035733329,999,1
S45-A49,H9_mCherry_17 D4  Control 1b,Unknown,1,Klf4,Test,19.9330634558557,1,Pass,0.0102617438427988,83.7489606975644,999,1
S45-A60,H9_mCherry_17 D4  Control 1b,Unknown,1,Gusb,Test,14.1763449241287,1,Pass,0.0102617438427988,79.9589883229927,999,1
S45-A59,H9_mCherry_17 D4  Control 1b,Unknown,1,Sox1,Test,22.8552358060058,1,Pass,0.0102617438427988,80.5780878317044,999,1
S45-A58,H9_mCherry_17 D4  Control 1b,Unknown,1,Vim,Test,12.6676567355623,1,Pass,0.0102617438427988,81.9713787662622,999,1
S45-A57,H9_mCherry_17 D4  Control 1b,Unknown,1,Fabp7,Test,15.6259712848781,1,Pass,0.0102617438427988,78.1142277859418,999,1
S45-A56,H9_mCherry_17 D4  Control 1b,Unknown,1,Myh7,Test,18.4639862465766,1,Pass,0.0102617438427988,85.713212625434,999,1
S45-A55,H9_mCherry_17 D4  Control 1b,Unknown,1,Igf2,Test,21.4208675335893,1,Pass,0.0102617438427988,85.8675848266272,999,1
S45-A66,H9_mCherry_17 D4  Control 1b,Unknown,1,Ctsk,Test,16.1110338786786,1,Pass,0.0102617438427988,79.6746811803225,999,1
S45-A65,H9_mCherry_17 D4  Control 1b,Unknown,1,LHX2,Test,21.7974608753537,1,Pass,0.0102617438427988,86.844684986236,999,1
S45-A64,H9_mCherry_17 D4  Control 1b,Unknown,1,RAX,Test,22.72727008938,1,Pass,0.0102617438427988,80.0200612945344,999,1
S45-A63,H9_mCherry_17 D4  Control 1b,Unknown,1,Sox17,Test,22.8438423568227,1,Pass,0.0102617438427988,82.9602451730229,999,1
S45-A62,H9_mCherry_17 D4  Control 1b,Unknown,1,Nodal,Test,17.6863861726878,1,Pass,0.0102617438427988,83.7596196291124,999,1
S45-A61,H9_mCherry_17 D4  Control 1b,Unknown,1,Nanog,Test,13.4127328545195,1,Pass,0.0102617438427988,80.0822064722516,999,1
S45-A72,H9_mCherry_17 D4  Control 1b,Unknown,1,B2m,Test,12.5753257459982,1,Pass,0.0102617438427988,80.7807997883324,999,1
S45-A71,H9_mCherry_17 D4  Control 1b,Unknown,1,Otx2,Test,14.049771540303,1,Pass,0.0102617438427988,81.3524425885614,999,1
S45-A70,H9_mCherry_17 D4  Control 1b,Unknown,1,Pou4f1,Test,999,0,Flag,0.0102617438427988,999,999,0
S45-A69,H9_mCherry_17 D4  Control 1b,Unknown,1,Dcx,Test,17.7462805783253,1,Pass,0.0102617438427988,78.8045647224739,999,1
S45-A68,H9_mCherry_17 D4  Control 1b,Unknown,1,Cd34,Test,21.212486376292,1,Pass,0.0102617438427988,78.1630965569577,999,1
S45-A67,H9_mCherry_17 D4  Control 1b,Unknown,1,Smtn,Test,16.5861147396919,0.965389784903979,Pass,0.0102617438427988,84.7763285483703,999,1
