maxquant_row_id	num_gene_names	gene_names	uniprot_acc	is_unique	protein_ids
5827	1	HROB	Q8N3J3	Unique	Q8N3J3-3;Q8N3J3-4;Q8N3J3;Q8N3J3-2
5828	1	ZNF664	Q8N3J9	Unique	Q8N3J9
5829	1	PALS1	Q8N3R9	Unique	Q8N3R9;Q8N3R9-2;G3V2B0;G3V2H1
5830	2	STAG2:STAG3	Q8N3U4:Q9UJ98	Multimapped	Q8N3U4-2;Q8N3U4;B1AMT4;B1AMT2;B1AMT3;B1AMT1;D6W5U7;Q9UJ98-2;Q9UJ98-3;Q9UJ98;B1AMS9;B1AMT0
5831	1	FNBP4	Q8N3X1	Unique	Q8N3X1-2;Q8N3X1;F5GXL1
5832	1	FBXW8	Q8N3Y1	Unique	Q8N3Y1
5833	1	ZCCHC7	Q8N3Z6	Unique	Q8N3Z6
5834	1	PGBD5	Q8N414	Unique	Q8N414
5835	1	GUF1	Q8N442	Unique	Q8N442
5836	1	LNX2	Q8N448	Unique	Q8N448
5837	1	SFRP1	Q8N474	Unique	Q8N474;Q6ZSL4
5838	2	RYBP:YAF2	Q8N488:Q8IY57	Multimapped	Q8N488;G3V1X5;A0A0B4J255;F8VRE5;G3V219;G3V212;Q8IY57-4;Q8IY57;Q8IY57-5
5839	1	PNKD	Q8N490	Unique	Q8N490-2;Q8N490
5840	1	MINK1	Q8N4C8	Unique	Q8N4C8-2;Q8N4C8-5;Q8N4C8-3;Q8N4C8;Q8N4C8-4
5841	2	TOMM5:NA	Q8N4H5:H3BUX3	Multimapped	Q8N4H5;F8W8Z9;Q8N4H5-3;Q8N4H5-2;H3BUX3;H0YFG9
5842	1	CARNMT1	Q8N4J0	Unique	Q8N4J0;Q5T8U9;Q5T8V1
5843	1	HDDC3	Q8N4P3	Unique	Q8N4P3;H0YNP9;H0YKT9;Q8N4P3-2
5844	1	CHCHD4	Q8N4Q1	Unique	Q8N4Q1;Q8N4Q1-2
5845	1	CBR4	Q8N4T8	Unique	Q8N4T8;Q8N4T8-2;H0Y962
5846	1	MMGT1	Q8N4V1	Unique	Q8N4V1;Q8N4V1-2
5847	18	ZKSCAN2:ZNF808:ZNF600:ZNF611:ZNF251:ZFP90:ZNF578:ZNF71:ZNF99:ZNF665:ZNF676:ZNF737:ZNF626:ZNF454:ZNF728:ZNF738:ZNF253:ZNF257	Q63HK3:Q8N4W9:Q6ZNG1:Q8N823:Q9BRH9:Q8TF47:Q96N58:Q9NQZ8:A0A0A0MS76:A0A3Q5AD24:Q8N7Q3:O75373:Q68DY1:Q8N9F8:P0DKX0:A0A804HJ59:K7EP55:Q9Y2Q1-3	Multimapped	Q8N4W9-2;Q8N4W9;Q96N58;Q8N823-2;Q8N823;Q63HK3;A0A3B3IT03;A0A3B3ITU2;M0R1D1;A0A0G2JP77;A0A087X1I5;A0A3Q5AD24;A0A0A0MS76;A0A804HJ59;Q68DY1;K7EP55;Q9Y2Q1-3;Q6ZNG1;Q9BRH9;O75373;P0DKX0;Q68DY1-2;Q9NQZ8;Q8N7Q3;Q8N9F8;Q8TF47
5848	1	FBXL6	Q8N531	Unique	Q8N531-2;Q8N531
5849	1	AFAP1	Q8N556	Unique	Q8N556;Q8N556-2
5850	1	ZCCHC9	Q8N567	Unique	Q8N567
5851	1	OXR1	Q8N573	Unique	Q8N573-8;Q8N573;Q8N573-3;Q8N573-5;E5RII8;H0YC07;Q8N573-4
5852	1	OXR1	C9JY63	Unique	Q8N573-2;E5RFD1;C9JY63
5853	1	TTC39C	G3V1P2	Unique	Q8N584;Q8N584-2;G3V1P2;Q8N584-3
5854	2	ZGPAT:NA	Q8N5A5:V9GY48	Multimapped	Q8N5A5-3;Q8N5A5-2;Q8N5A5;V9GY48;Q8N5A5-4;X6RGY1;A0A087WT57;A0A0J9YYD9
5855	1	SRBD1	Q8N5C6	Unique	Q8N5C6;Q8N5C6-2
5856	1	SMIM20	Q8N5G0	Unique	Q8N5G0-2;Q8N5G0;E5RH91
5857	1	MACO1	Q8N5G2	Unique	Q8N5G2;Q8N5G2-2;Q8N5G2-3;A0A3B3ITD2
5858	1	FAM89B	Q8N5H3	Unique	Q8N5H3-4;Q8N5H3-1;Q8N5H3
5859	1	CISD2	Q8N5K1	Unique	Q8N5K1;A0A2R8Y540;I3L1N9;D6RCF4
5860	1	RPP25L	Q8N5L8	Unique	Q8N5L8
5861	1	TTC9C	Q8N5M4	Unique	Q8N5M4;H0YDR3;E9PKV8;E7EST3;Q8N5M4-2
5862	1	MRPL50	Q8N5N7	Unique	Q8N5N7;Q8N5N7-2
5863	1	RNF10	Q8N5U6	Unique	Q8N5U6;Q8N5U6-2;H0YFN9;F5H5P6;H0YF69;H0YGL7;F5H510
5864	1	RFLNB	Q8N5W9	Unique	Q8N5W9
5865	1	FHIP1B	Q8N612	Unique	Q8N612;Q8N612-2;E9PJK5;Q8N612-3
5866	1	COMMD1	Q8N668	Unique	Q8N668;Q8N668-2;H7C377;H0Y7J4;E9PE85
5867	1	ZBTB2	Q8N680	Unique	Q8N680
5868	1	CPSF7	Q8N684	Unique	Q8N684-2;Q8N684;Q8N684-3;F5H669;F5H6M0;F5H047;J3QT54;C9JM38;C9J286;C9J323;F5H5B7;F5H1W4;F5H2K8;F5H6P5;F5H6A8;F5GXA3
5869	1	EID2	Q8N6I1	Unique	Q8N6I1-2;Q8N6I1
5870	1	OTUD6B	Q8N6M0	Unique	Q8N6M0;A0A087X0W9;A0A0C4DH76;Q8N6M0-2
5871	1	C1orf52	Q8N6N3	Unique	Q8N6N3;Q8N6N3-2
5872	1	ACBD7	Q8N6N7	Unique	Q8N6N7
5873	1	METTL25	F8VZA8	Unique	Q8N6Q8;H0YIW7;F8VZA8
5874	1	METTL13	Q8N6R0	Unique	Q8N6R0;Q8N6R0-3;Q8N6R0-4;Q8N6R0-1;Q8N6R0-2
5875	1	ARL6IP6	Q8N6S5	Unique	Q8N6S5
5876	1	ARFGAP1	Q8N6T3	Unique	Q8N6T3;F8W1U7;F8VWH9;Q8N6T3-5;Q8N6T3-2;Q8N6T3-3;E5RHT6;E5RHC5;Q8N6T3-4;E5RHH7;F8VWB3;E5RGL6
5877	1	SIRT6	Q8N6T7	Unique	Q8N6T7;M0QZ09;M0R1F6;M0QXA0;Q8N6T7-2;M0R1N9;M0R0B2
5878	1	EMC1	Q8N766	Unique	Q8N766-3;Q8N766-2;Q8N766;Q8N766-4;H7C4E3;A0A286YEW0;Q5TG59
5879	1	PAF1	Q8N7H5	Unique	Q8N7H5-3;Q8N7H5;Q8N7H5-2;B4DGJ5;M0QYC7
5880	1	FAM216B	Q8N7L0	Unique	Q8N7L0
5881	2	CCNYL1:CCNY	Q8N7R7:R4GNF3	Multimapped	Q8N7R7-3;Q8N7R7;Q8N7R7-2;R4GN48;R4GNF3;H7BZD2;A0A494C0K2;H7C0P7
5882	2	UBR7:NA	Q8N806:G3V3Q6	Multimapped	Q8N806;E9PCJ7;H0YJM2;H0YJY4;G3V2G3;G3V336;H0YJA0;G3V3Q6
5883	1	CGAS	Q8N884	Unique	Q8N884;A0A7P0TBQ3;Q8N884-2
5884	1	DDX51	Q8N8A6	Unique	Q8N8A6
5885	1	PDCD7	Q8N8D1	Unique	Q8N8D1;H3BT73
5886	1	KIAA1958	Q8N8K9	Unique	Q8N8K9;Q8N8K9-3;Q8N8K9-2
5887	2	PTGR2:NA	Q8N8N7:G3V3Y1	Multimapped	Q8N8N7;G3V3Y1;G3V2R9;Q8N8N7-2
5888	1	SLC25A29	Q8N8R3	Unique	Q8N8R3-3;Q8N8R3
5889	1	C2orf69	Q8N8R5	Unique	Q8N8R5
5890	1	ARL14EP	Q8N8R7	Unique	Q8N8R7;E9PRK7
5891	1	ENAH	Q8N8S7	Unique	Q8N8S7
5892	2	BTBD11:ABTB2	A6QL63:Q8N961	Multimapped	Q8N961;A6QL63-5;Q8N961-2;A6QL63-2;A6QL63-3;A6QL63
5893	1	MRPL43	Q8N983	Unique	Q8N983-4;H0Y6Y8;B1AL05;Q8N983-3;Q8N983-2;Q8N983;Q8N983-6;Q8N983-7;H0YBU8;M0R051
5894	1	C12orf29	Q8N999	Unique	Q8N999-3;Q8N999
5895	1	JMY	Q8N9B5	Unique	Q8N9B5-2;Q8N9B5
5896	1	DTX3	Q8N9I9	Unique	Q8N9I9;Q8N9I9-2;F8VV96;H0YHF9;A0A0C4DGI8;F8VUZ4
5897	1	ACOT4	Q8N9L9	Unique	Q8N9L9
5898	1	TMEM102	Q8N9M5	Unique	Q8N9M5
5899	1	SREK1IP1	Q8N9Q2	Unique	Q8N9Q2
5900	1	SCAI	Q8N9R8	Unique	Q8N9R8-2;Q8N9R8;Q3SXZ0
5901	1	TC2N	Q8N9U0	Unique	Q8N9U0-2;Q8N9U0
5902	1	ZNF579	Q8NAF0	Unique	Q8NAF0
5903	1	PRPF38A	Q8NAV1	Unique	Q8NAV1
5904	1	KDF1	Q8NAX2	Unique	Q8NAX2
5905	2	ZNF511:ZNF511-PRAP1	Q8NB15:H7BY64	Multimapped	Q8NB15;Q8NB15-1;H7BY64
5906	1	GATD1	Q8NB37	Unique	Q8NB37;Q8NB37-2;E9PQD8;H0YE25;H0YF25;E9PLI5;Q8NB37-3;H0YER3;Q8NB37-4
5907	1	ANKRD52	Q8NB46	Unique	Q8NB46
5908	1	NHLRC2	Q8NBF2	Unique	Q8NBF2;Q8NBF2-2
5909	1	AVL9	Q8NBF6	Unique	Q8NBF6;B8ZZW5;H7C0I1;Q8NBF6-2;A0A1W2PRP5
5910	1	GOLM1	Q8NBJ4	Unique	Q8NBJ4-2;Q8NBJ4;F8WAT9;C9JYM4;C9J941
5911	1	COLGALT1	Q8NBJ5	Unique	Q8NBJ5;M0QX72;M0QYH0
5912	1	POGLUT1	Q8NBL1	Unique	Q8NBL1;H7C5H0;F8WEW4;B4DVA9
5913	1	UBAC2	Q8NBM4	Unique	Q8NBM4-4;Q8NBM4-3;Q8NBM4-2;Q8NBM4;X6R5E5;A0A087WXT1
5914	1	TMEM87A	Q8NBN3	Unique	Q8NBN3;Q8NBN3-3;Q8NBN3-2;H3BM87;H3BSZ0;H3BUZ1;H3BPJ4;H3BMU0
5915	1	RDH13	Q8NBN7	Unique	Q8NBN7;G8JLA1;Q8NBN7-2;K7EQB5;K7ERV1;K7EMY5
5916	1	TXNDC5	Q8NBS9	Unique	Q8NBS9;Q8NBS9-2
5917	1	ATAD1	Q8NBU5	Unique	Q8NBU5;A0A7P0TAM5;A0A7P0T9U2;Q8NBU5-2;A0A7P0T9B4;A0A7P0T7Z9
5918	1	SCCPDH	Q8NBX0	Unique	Q8NBX0
5919	1	INO80E	Q8NBZ0	Unique	Q8NBZ0;J3KNE2;H3BNM4
5920	1	UXS1	Q8NBZ7	Unique	Q8NBZ7;Q8NBZ7-2;C9JFU6;C9JCB7;C9JW33;Q8NBZ7-3;C9J3T9;C9JE50
5921	1	SERBP1	Q8NC51	Unique	Q8NC51;Q8NC51-3;Q8NC51-2;Q8NC51-4
5922	1	KCT2	Q8NC54	Unique	Q8NC54
5923	1	LEMD2	Q8NC56	Unique	Q8NC56;D6RBV0;H7C2Z0;Q8NC56-2;H0Y9B7;D6R958;H0Y8H8
5924	1	NOA1	Q8NC60	Unique	Q8NC60
5925	1	FAM98A	Q8NCA5	Unique	Q8NCA5;E9PH82;C9J3G8
5926	1	ZNF784	Q8NCA9	Unique	Q8NCA9;K7EQ92
5927	1	MTMR14	Q8NCE2	Unique	Q8NCE2-3;Q8NCE2-2;Q8NCE2;C9JSR1;B4DJ23;F8WEA3;F8WCC0;B4DQK9
5928	1	NFATC2IP	Q8NCF5	Unique	Q8NCF5;H3BSZ7;Q8NCF5-3;Q8NCF5-2
5929	1	DYNC2H1	Q8NCM8	Unique	Q8NCM8;Q8NCM8-2;A0A3B3ISP9;A0A3B3IT36;Q8NCM8-3
5930	1	RNF169	Q8NCN4	Unique	Q8NCN4
5931	1	PDPR	Q8NCN5	Unique	Q8NCN5;A8MT40;H3BQG3;B7ZAR9;Q8NCN5-2;H3BUH3
5932	1	KREMEN2	Q8NCW0	Unique	Q8NCW0-6;Q8NCW0-4;Q8NCW0-3;Q8NCW0-5;Q8NCW0-2;Q8NCW0
5933	1	"NAXE"	Q8NCW5	Unique	Q8NCW5;Q8NCW5-2;A0A7P0TAG8;A0A7P0T9Y2;Q5T3I4;A0A7P0Z426;A0A7P0TA18;Q5T3I3
5934	1	SMG8	Q8ND04	Unique	Q8ND04;Q8ND04-2;Q8ND04-3;J3KTD7
5936	1	PPFIBP2	Q8ND30	Unique	Q8ND30;E9PP16;A0A804HJY3;A0A804HKA2;Q8ND30-3;Q8ND30-2;E9PJA0;E9PK17;H0YDM0;E9PIK8;E9PMH3
5937	1	LSM14A	Q8ND56	Unique	Q8ND56;Q8ND56-3;Q8ND56-2;I3L4Q1;A0A0G2JQ95;A0A096LP11;A0A140TA66
5938	1	CCNY	Q8ND76	Unique	Q8ND76-3;Q8ND76;Q8ND76-2
5940	1	PNMA1	Q8ND90	Unique	Q8ND90
5941	1	MAPK1IP1L	Q8NDC0	Unique	Q8NDC0
5942	1	NPEPL1	Q8NDH3	Unique	Q8NDH3-2;Q8NDH3;Q8NDH3-3;Q8NDH3-5;Q8NDH3-4;H0YEP3
5943	1	EHBP1	Q8NDI1	Unique	Q8NDI1-3;Q8NDI1-2;Q8NDI1;B5MC86;H7C1E6;H7BZ98;C9K0H9
5944	1	RBM15B	Q8NDT2	Unique	Q8NDT2;Q8NDT2-2
5945	1	SMC1B	Q8NDV3	Unique	Q8NDV3-2;Q8NDV3-3;Q8NDV3
5946	1	TNRC6A	Q8NDV7	Unique	Q8NDV7-6;Q8NDV7;Q8NDV7-2;Q8NDV7-5;H7C269;H3BRT3;Q8NDV7-3
5947	1	ZNF740	Q8NDX6	Unique	Q8NDX6
5948	1	CNNM3	Q8NE01	Unique	Q8NE01-2;Q8NE01-3;Q8NE01
5949	1	SETD9	C9J935	Unique	Q8NE22;Q8NE22-2;C9J935
5950	1	CHDH	Q8NE62	Unique	Q8NE62
5952	1	MCU	Q8NE86	Unique	Q8NE86-3;Q8NE86;Q8NE86-2;S4R468
5953	1	GSTCD	Q8NEC7	Unique	Q8NEC7;Q8NEC7-3;D6R9W2
5954	1	SRFBP1	Q8NEF9	Unique	Q8NEF9
5955	1	FAM83F	Q8NEG4	Unique	Q8NEG4;Q8NEG4-2
5956	1	NGDN	Q8NEJ9	Unique	Q8NEJ9-2;Q8NEJ9;H0YJ17;G3V4G1
5957	1	PDZD8	Q8NEN9	Unique	Q8NEN9
5958	1	ZNF555	Q8NEP9	Unique	Q8NEP9-2;Q8NEP9-4;Q8NEP9
5959	1	APPL2	Q8NEU8	Unique	Q8NEU8;Q8NEU8-3;Q8NEU8-2;F8VXB0;F8VWV2
5960	1	"NAV1"	Q8NEY1	Unique	Q8NEY1-2;Q8NEY1-3;Q8NEY1;A0A0A0MRJ3;Q8NEY1-7;Q8NEY1-4;Q8NEY1-5;Q8NEY1-6;H0Y6F6;H7BZD9
5963	1	VPS37A	Q8NEZ2	Unique	Q8NEZ2-2;Q8NEZ2;H0YBN0;E5RJ10;E5RHB8;E5RJX6;E5RG91;Q8NEZ2-3
5964	1	FBXO22	Q8NEZ5	Unique	Q8NEZ5;Q8NEZ5-3;H3BVA4;H3BUC1;H3BTH6;H3BTR7;H3BRE0;Q8NEZ5-2
5965	1	LPCAT1	Q8NF37	Unique	Q8NF37;A0A0G2JQ62;A0A0G2JRI7
5966	1	SYNE1	Q8NF91-2	Unique	Q8NF91-2
5967	1	ZNF397	Q8NF99	Unique	Q8NF99
5968	2	USP32:USP6	Q8NFA0:P35125	Multimapped	Q8NFA0;K7EQL6;K7EKZ1;K7EII4;P35125-2;P35125;K7EN13;Q8NFA0-2;P35125-3
5969	1	BOD1L1	Q8NFC6	Unique	Q8NFC6;H0Y9Y2;F8WDD0
5970	1	ARID1B	Q8NFD5	Unique	Q8NFD5-3;Q8NFD5-2;Q8NFD5;A0A6Q8NVI4;A0A3F2YNW7;H0Y7H8;Q8NFD5-4;A0A1B0GVK1;A0A1B0GTJ8;A0A1B0GWJ2;A0A1B0GV63;H0Y2R3;H0Y3S9;A0A1B0GTI6;A0A6I8PTU7;A0A1B0GU09;A0A1B0GV92;A0A1B0GU65;A0A1B0GUG2;A0A1B0GVH0;A0A1B0GUC6
5971	1	FLAD1	Q8NFF5	Unique	Q8NFF5-3;Q8NFF5-2;Q8NFF5;Q5T196;Q8NFF5-4;Q8NFF5-5;Q5T191;Q5T190
5972	1	FLCN	Q8NFG4	Unique	Q8NFG4;Q8NFG4-2
5973	1	NUP43	Q8NFH3	Unique	Q8NFH3;Q8NFH3-2;B4E301;F5H0E3;B4DVD1
5974	1	NUP37	Q8NFH4	Unique	Q8NFH4;F8VTY2
5975	1	NUP35	Q8NFH5	Unique	Q8NFH5-2;Q8NFH5;Q8NFH5-3;C9IYQ7;F8WCF5;F8WEL4;C9JIY9;C9JWU7
5976	1	B3GNT7	Q8NFL0	Unique	Q8NFL0
5977	1	IL17RD	Q8NFM7	Unique	Q8NFM7-2;Q8NFM7-4;Q8NFM7-3;Q8NFM7
5978	1	NUDT10	Q8NFP7	Unique	Q8NFP7
5979	1	TOR1AIP2	Q8NFQ8	Unique	Q8NFQ8
5980	1	TSTD1	Q8NFU3	Unique	Q8NFU3;Q8NFU3-4;R4GNF9;Q8NFU3-2;Q8NFU3-3
5981	1	TET1	Q8NFU7	Unique	Q8NFU7
5982	1	ABHD11	Q8NFV4	Unique	Q8NFV4;Q8NFV4-4;Q8NFV4-6;C9J7Q4;H7BZ58;H0YC52;H7C396;Q8NFV4-3;Q8NFV4-5;Q8NFV4-2
5983	2	CMAS:FAM118A	Q8NFW8:Q9NWS6	Multimapped	Q8NFW8;Q8NFW8-2;F5H296;F5GYM0;B0QY28;B0QY29;Q9NWS6
5984	1	MYRIP	Q8NFW9	Unique	Q8NFW9-4;Q8NFW9-3;Q8NFW9-6;Q8NFW9-2;Q8NFW9
5985	1	STXBP6	Q8NFX7	Unique	Q8NFX7-2;Q8NFX7;F8VZZ2;Q8NFX7-3
5986	1	KBTBD8	Q8NFY9	Unique	Q8NFY9;C9JAA6
5987	1	CADM4	Q8NFZ8	Unique	Q8NFZ8
5988	1	PJA1	Q8NG27	Unique	Q8NG27;Q8NG27-3;Q8NG27-2
5989	1	TTL	Q8NG68	Unique	Q8NG68
5990	1	ZNRF2	Q8NHG8	Unique	Q8NHG8
5991	1	ATL2	Q8NHH9	Unique	Q8NHH9;Q8NHH9-5;Q8NHH9-3;Q8NHH9-2;Q8NHH9-4;B5MCN0;C9JQQ5;H7C3A2;F8WD17;F8WEN4;F8WBH0;C9JC25
5992	1	KDM2B	Q8NHM5	Unique	Q8NHM5-2;Q8NHM5;Q8NHM5-4;Q8NHM5-3;A0A0C4DGG3;F6SRV7;S4R3G4;F8WBN2;Q8NHM5-5;F5GXC2;F5GXW2;F5H4X4;F5H6N6;F5H4A7
5993	1	MOSPD2	Q8NHP6	Unique	Q8NHP6-2;R4GMN1;Q8NHP6;R4GMW5
5994	1	PLBD2	Q8NHP8	Unique	Q8NHP8;Q8NHP8-2
5995	1	RASSF8	Q8NHQ8	Unique	Q8NHQ8;H0YG85;Q8NHQ8-2;F5H8C5;F5H0S5;F5H7J1
5996	1	NEDD1	Q8NHV4	Unique	Q8NHV4-2;Q8NHV4;Q8NHV4-3
5997	1	COP1	Q8NHY2	Unique	Q8NHY2;Q8NHY2-3;Q8NHY2-2;Q8NHY2-4;A0A3B3ISQ9;H0YF49;H0Y339;Q8NHY2-5
5998	1	CDC26	Q8NHZ8	Unique	Q8NHZ8
5999	1	MCFD2	Q8NI22	Unique	Q8NI22-2;Q8NI22-3;Q8NI22
6001	1	COQ8A	Q8NI60	Unique	Q8NI60;Q8NI60-3;Q8NI60-2;Q8NI60-4
6002	1	KIF18A	Q8NI77	Unique	Q8NI77
6003	1	GRPEL2	Q8TAA5	Unique	Q8TAA5;D6RGI6;Q8TAA5-2
6004	1	SNIP1	Q8TAD8	Unique	Q8TAD8
6005	1	GADD45GIP1	Q8TAE8	Unique	Q8TAE8
6006	1	WDR48	Q8TAF3	Unique	Q8TAF3;Q8TAF3-3;Q8TAF3-4;Q8TAF3-5;Q8TAF3-2;F8W9K4;F8W7Q3;F8W7Y5;F8W6P2;C9JC24
6007	1	CEP76	Q8TAP6	Unique	Q8TAP6-2;Q8TAP6;B4DP81;K7EII2;K7EPF5;K7EP44;Q8TAP6-3
6008	1	PPP1R35	Q8TAP8	Unique	Q8TAP8
6009	1	ZNF420	Q8TAQ5	Unique	Q8TAQ5-2;Q8TAQ5
6010	1	FGFBP3	Q8TAT2	Unique	Q8TAT2
6011	1	NPLOC4	Q8TAT6	Unique	Q8TAT6;Q8TAT6-2;I3L4U9;A0A0D9SFI9;I3L4S2
6012	1	CXorf38	Q8TB03	Unique	Q8TB03-2;Q8TB03
6013	1	NUBPL	Q8TB37	Unique	Q8TB37;F8W0A2;F8VP02;F8VZR8;H0YHR7;Q8TB37-2
6014	1	ABHD4	Q8TB40	Unique	Q8TB40;F5H6T0;Q8TB40-2
6015	1	FBXO30	Q8TB52	Unique	Q8TB52
6016	1	SLC35B2	Q8TB61	Unique	Q8TB61-5;Q8TB61-4;Q8TB61-3;Q8TB61-2;Q8TB61
6017	1	PUM2	Q8TB72	Unique	Q8TB72-2;Q8TB72-3;Q8TB72;A0A0C4DG68;Q8TB72-4;C9JW01;C9JE24;F8WD57
6018	1	GOLGA5	Q8TBA6	Unique	Q8TBA6;Q8TBA6-2;H0YK03
6019	1	KLHDC4	Q8TBB5	Unique	Q8TBB5-3;Q8TBB5;H3BQH3;Q8TBB5-2;Q9UF94;H3BP99;H3BQL0;H3BQ90
6020	1	UBA3	Q8TBC4	Unique	Q8TBC4;Q8TBC4-2;F8W8D4;F8WF86
6021	1	DNAJB14	Q8TBM8	Unique	Q8TBM8;Q8TBM8-2;H7BZK3;A0A087WWX2
6022	1	PIP4K2C	Q8TBX8	Unique	Q8TBX8-3;Q8TBX8;F8VNT5;F8VU68;Q8TBX8-2;F8VVB2;H0YIJ6
6023	2	DMWD:WDR20	Q09019:Q8TBZ3	Multimapped	Q8TBZ3;Q8TBZ3-2;A0A088AWN2;Q8TBZ3-4;Q8TBZ3-5;Q8TBZ3-6;Q8TBZ3-7;H0YKE8;G5E9A7;Q09019
6024	1	TRMT10A	Q8TBZ6	Unique	Q8TBZ6;D6R954;X6REK4
6025	1	ZNF564	Q8TBZ8	Unique	Q8TBZ8
6026	1	TBC1D15	Q8TC07	Unique	Q8TC07-2;Q8TC07-3;Q8TC07;C9JA93;F8VV61;F8WDJ1;F8WF35;F8WCB5
6027	3	RDH11:RDH12:NA	Q8TC12:Q96NR8:H0YIZ8	Multimapped	Q8TC12;Q8TC12-3;Q8TC12-2;G3V2G6;G3V234;H0YJ46;H0YIZ8;Q96NR8
6028	1	LRRC20	Q8TCA0	Unique	X6RK58;Q8TCA0;A0A0A0MS58;Q8TCA0-3;Q8TCA0-2
6029	1	MRPL30	Q8TCC3	Unique	Q8TCC3;Q8TCC3-2;Q8TCC3-3;B8ZZV5
6030	1	C18orf32	Q8TCD1	Unique	Q8TCD1
6031	1	NT5C	Q8TCD5	Unique	Q8TCD5;J3KSX6;J3KRC4;J3KSY6;Q8TCD5-2
6032	1	ZFAND1	Q8TCF1	Unique	Q8TCF1;Q8TCF1-2;Q8TCF1-4;Q8TCF1-3;E5RK75;E5RJ74;E5RGE5;E5RI74;E5RIS3
6033	1	PI4K2B	Q8TCG2	Unique	Q8TCG2;G5E9Z4
6034	1	STT3B	Q8TCJ2	Unique	Q8TCJ2
6035	2	PNPT1:ZNF287	Q8TCS8:C9JAV4	Multimapped	Q8TCS8;H7C3C5;H7BXF6;C9JAV4;F8WBI3
6036	1	MIPOL1	Q8TD10	Unique	Q8TD10;G5EA54;Q49AL5;Q8TD10-2;G3V2C4;Q8TD10-3;G3V3K8;G3V5R6
6037	1	BICD2	Q8TD16	Unique	Q8TD16-2;Q8TD16
6038	1	ZNF398	Q8TD17	Unique	Q8TD17;Q8TD17-2
6039	1	CHD6	Q8TD26	Unique	Q8TD26;Q8TD26-3;H7C294;Q8TD26-2;A0A075B6P4
6040	2	GPT2:GPT	Q8TD30:P24298	Multimapped	Q8TD30;Q8TD30-2;H3BU54;P24298
6041	1	METTL9	Q9H1A3	Unique	Q8TD49;Q9H1A3-2;Q9H1A3;H3BQD2;H3BM54;H3BN86
6042	2	PLEKHO2:NA	Q8TD55:C9J4A7	Multimapped	Q8TD55;Q8TD55-2;C9J4A7
6043	1	DNAH3	Q8TD57	Unique	Q8TD57;Q8TD57-3
6044	1	MYOZ3	Q8TDC0	Unique	Q8TDC0
6045	1	DDX54	Q8TDD1	Unique	Q8TDD1;F8VRX4;H0YHH7;H0YHZ9
6046	1	DDX54	Q8TDD1-2	Unique	Q8TDD1-2
6047	2	BLOC1S5:BLOC1S5-TXNDC5	Q8TDH9:H3BN57	Multimapped	Q8TDH9;H3BN57;Q8TDH9-3;A0A0D9SEU2;A0A0A0MTN6;G5E931;Q8TDH9-2
6048	1	DLG5	Q8TDM6	Unique	Q8TDM6-4;Q8TDM6;Q8TDM6-2;A0A0J9YYG8;A0A0A0MSL1;Q8TDM6-3;Q8TDM6-5
6049	1	CABLES1	Q8TDN4	Unique	Q8TDN4;V9GYB4;Q8TDN4-4;Q8TDN4-2
6050	1	BRIX1	Q8TDN6	Unique	Q8TDN6
6051	1	RNASEH2C	Q8TDP1	Unique	Q8TDP1;E9PN81
6052	1	TRAF3IP1	Q8TDR0	Unique	Q8TDR0;Q8TDR0-2;H7BZ10
6053	1	RB1CC1	Q8TDY2	Unique	Q8TDY2;Q8TDY2-2;H0YC30
6054	1	ASAP3	Q8TDY4	Unique	Q8TDY4-3;Q8TDY4;Q8TDY4-2;V9GY49;A0A087X0Y5;H0YEB0
6055	1	MICAL1	Q8TDZ2	Unique	Q8TDZ2;Q8TDZ2-4;Q8TDZ2-2;Q8TDZ2-3;Q5TED7;H0Y6Z4
6056	1	ELP5	Q8TE02	Unique	Q8TE02;Q8TE02-4;I3L1Q3;I3L1A8;I3L2A9;I3L2T0;I3L3N8;I3L437;Q8TE02-3;Q8TE02-2
6057	1	PANK1	Q8TE04	Unique	Q8TE04;Q8TE04-2;Q8TE04-4;Q8TE04-3
6058	1	NSUN6	Q8TEA1	Unique	Q8TEA1;U3KQU2
6059	1	TBCK	Q8TEA7	Unique	Q8TEA7-3;Q8TEA7-2;Q8TEA7;D6RDY5;Q5HYF5;D6RDG2
6060	2	DTD1:NA	Q8TEA8:A0A087WZV9	Multimapped	Q8TEA8;A0A2R8YCT7;A0A2R8Y6X2;A0A087WZV9
6061	2	DCAF11:NA	Q8TEB1:H0YL77	Multimapped	Q8TEB1;Q8TEB1-2;H0YL64;H0YN92;H0YNS2;H0YM86;H0YKR8;H0YMN6;H0YLH4;H0YN21;H0YM56;H0YNT0;H0YN15;H0YMF7;H0YMZ4;H0YLF1;H0YL29;H0YNK2;H0YLB2;H0YN03;H0YLX7;Q8TEB1-3;H0YL77;H0YLQ1
6063	1	GPX8	Q8TED1	Unique	Q8TED1;E7ETY7;J3KNB5
6064	1	DENND1A	Q8TEH3	Unique	Q8TEH3;Q8TEH3-6;A0A0A0MS48;Q8TEH3-4;Q8TEH3-3;Q8TEH3-5;Q8TEH3-2;Q8TEH3-7
6065	1	DOT1L	Q8TEK3	Unique	Q8TEK3-1;Q8TEK3;V9GY76
6066	1	TRPC4AP	Q8TEL6	Unique	Q8TEL6-2;Q8TEL6-3;Q8TEL6
6067	1	NUP210	Q8TEM1	Unique	Q8TEM1;Q8TEM1-2
